Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Wekeza Maisha Fund,2338413573.49,6979377.07,335.0462,335.0462,328.3452,2017-08-30
Wekeza Maisha Fund,2337972502.54,6979322.32,334.9856,334.9856,328.2859,2017-08-29
Wekeza Maisha Fund,2337972502.54,6979322.32,334.9856,334.9856,328.2859,2017-08-29
Wekeza Maisha Fund,2337539741.37,6979292.45,334.925,334.925,328.2265,2017-08-28
Wekeza Maisha Fund,2337539741.37,6979292.45,334.925,334.925,328.2265,2017-08-28
Wekeza Maisha Fund,2336073441.14,6978719.67,334.7424,334.7424,328.0476,2017-08-25
Wekeza Maisha Fund,2336073441.14,6978719.67,334.7424,334.7424,328.0476,2017-08-25
Wekeza Maisha Fund,2335508288.9,6978570.21,334.6686,334.6686,327.9752,2017-08-24
Wekeza Maisha Fund,2335508288.9,6978570.21,334.6686,334.6686,327.9752,2017-08-24
Wekeza Maisha Fund,2334976472.75,6978525.35,334.5945,334.5945,327.9026,2017-08-23
Wekeza Maisha Fund,2334976472.75,6978525.35,334.5945,334.5945,327.9026,2017-08-23
Wekeza Maisha Fund,2733824718.97,8181826.74,334.1338,334.1338,327.4511,2017-08-18
Wekeza Maisha Fund,2733824718.97,8181826.74,334.1338,334.1338,327.4511,2017-08-18
Wekeza Maisha Fund,2733326363.38,8181796.81,334.0741,334.0741,327.3926,2017-08-17
Wekeza Maisha Fund,2733326363.38,8181796.81,334.0741,334.0741,327.3926,2017-08-17
Wekeza Maisha Fund,2723707286.83,8181172.9,332.8395,332.8395,326.1827,2017-08-16
Wekeza Maisha Fund,2723707286.83,8181172.9,332.8395,332.8395,326.1827,2017-08-16
Wekeza Maisha Fund,2731742540.0,8181172.9,333.906,333.906,327.2279,2017-08-15
Wekeza Maisha Fund,2731742540.0,8181172.9,333.906,333.906,327.2279,2017-08-15
Wekeza Maisha Fund,2718855036.55,8179969.46,332.3796,332.3796,325.732,2017-08-14
Wekeza Maisha Fund,2718855036.55,8179969.46,332.3796,332.3796,325.732,2017-08-14
Wekeza Maisha Fund,3826570808.17,11525727.83,332.0025,332.0025,325.3625,2017-08-11
Wekeza Maisha Fund,3826570808.17,11525727.83,332.0025,332.0025,325.3625,2017-08-11
Wekeza Maisha Fund,3825863833.97,11525575.32,331.9456,331.9456,325.3067,2017-08-10
Wekeza Maisha Fund,3825863833.97,11525575.32,331.9456,331.9456,325.3067,2017-08-10
Wekeza Maisha Fund,3825190211.61,11525575.32,331.8871,331.8871,325.2494,2017-08-09
Wekeza Maisha Fund,3825190211.61,11525575.32,331.8871,331.8871,325.2494,2017-08-09
Wekeza Maisha Fund,3823845935.43,11525575.32,331.7705,331.7705,325.1351,2017-08-07
Wekeza Maisha Fund,3823845935.43,11525575.32,331.7705,331.7705,325.1351,2017-08-07
Wekeza Maisha Fund,3821615168.06,11525575.32,331.577,331.577,324.9454,2017-08-04
Wekeza Maisha Fund,3821615168.06,11525575.32,331.577,331.577,324.9454,2017-08-04
Wekeza Maisha Fund,3820945027.3,11525575.32,331.5188,331.5188,324.8884,2017-08-03
Wekeza Maisha Fund,3820945027.3,11525575.32,331.5188,331.5188,324.8884,2017-08-03
Wekeza Maisha Fund,3820223170.64,11525075.11,331.4706,331.4706,324.8412,2017-08-02
Wekeza Maisha Fund,3820223170.64,11525075.11,331.4706,331.4706,324.8412,2017-08-02
Wekeza Maisha Fund,3838974987.54,11519350.05,333.2632,333.2632,326.5979,2017-08-01
Wekeza Maisha Fund,3838974987.54,11519350.05,333.2632,333.2632,326.5979,2017-08-01
Wekeza Maisha Fund,3837374780.47,11516590.55,333.2041,333.2041,326.54,2017-07-31
Wekeza Maisha Fund,3837374780.47,11516590.55,333.2041,333.2041,326.54,2017-07-31
Wekeza Maisha Fund,3834316830.78,11513436.34,333.0298,333.0298,326.3692,2017-07-28
Wekeza Maisha Fund,3834316830.78,11513436.34,333.0298,333.0298,326.3692,2017-07-28
Wekeza Maisha Fund,3843491639.99,11543289.83,332.9633,332.9633,326.304,2017-07-27
Wekeza Maisha Fund,3843491639.99,11543289.83,332.9633,332.9633,326.304,2017-07-27
Wekeza Maisha Fund,3810160228.21,11543289.83,330.0758,330.0758,323.4743,2017-07-26
Wekeza Maisha Fund,3810160228.21,11543289.83,330.0758,330.0758,323.4743,2017-07-26
Wekeza Maisha Fund,3808921258.35,11542301.05,329.9967,329.9967,323.3968,2017-07-25
Wekeza Maisha Fund,3808921258.35,11542301.05,329.9967,329.9967,323.3968,2017-07-25
Wekeza Maisha Fund,3804325694.81,11532041.9,329.8918,329.8918,323.2939,2017-07-24
Wekeza Maisha Fund,3804325694.81,11532041.9,329.8918,329.8918,323.2939,2017-07-24
Wekeza Maisha Fund,3802008717.51,11531086.54,329.7182,329.7182,323.1238,2017-07-21
Wekeza Maisha Fund,3802008717.51,11531086.54,329.7182,329.7182,323.1238,2017-07-21
Wekeza Maisha Fund,3801793348.36,11531061.25,329.7002,329.7002,323.1062,2017-07-20
Wekeza Maisha Fund,3801793348.36,11531061.25,329.7002,329.7002,323.1062,2017-07-20
Wekeza Maisha Fund,3814368027.97,11532586.84,330.747,330.747,324.132,2017-07-19
Wekeza Maisha Fund,3814368027.97,11532586.84,330.747,330.747,324.132,2017-07-19
Wekeza Maisha Fund,3812138450.97,11529407.95,330.6448,330.6448,324.0319,2017-07-18
Wekeza Maisha Fund,3812138450.97,11529407.95,330.6448,330.6448,324.0319,2017-07-18
Wekeza Maisha Fund,3809218532.77,11522782.6,330.5815,330.5815,323.9699,2017-07-17
Wekeza Maisha Fund,3809218532.77,11522782.6,330.5815,330.5815,323.9699,2017-07-17
Wekeza Maisha Fund,3804950735.58,11517260.41,330.3694,330.3694,323.762,2017-07-14
Wekeza Maisha Fund,3804950735.58,11517260.41,330.3694,330.3694,323.762,2017-07-14
Wekeza Maisha Fund,3794888053.77,11526414.22,329.2341,329.2341,322.6494,2017-07-13
Wekeza Maisha Fund,3794888053.77,11526414.22,329.2341,329.2341,322.6494,2017-07-13
Wekeza Maisha Fund,3794013346.2,11526236.9,329.1632,329.1632,322.58,2017-07-12
Wekeza Maisha Fund,3794013346.2,11526236.9,329.1632,329.1632,322.58,2017-07-12
Wekeza Maisha Fund,3793503553.26,11527172.05,329.0923,329.0923,322.5105,2017-07-11
Wekeza Maisha Fund,3793503553.26,11527172.05,329.0923,329.0923,322.5105,2017-07-11
Wekeza Maisha Fund,3789420672.51,11518154.67,328.9955,328.9955,322.4156,2017-07-10
Wekeza Maisha Fund,3789420672.51,11518154.67,328.9955,328.9955,322.4156,2017-07-10
Wekeza Maisha Fund,3785851309.83,11517231.86,328.7119,328.7119,322.1377,2017-07-06
Wekeza Maisha Fund,3785851309.83,11517231.86,328.7119,328.7119,322.1377,2017-07-06
Wekeza Maisha Fund,3783719207.51,11513227.62,328.641,328.641,322.0682,2017-07-05
Wekeza Maisha Fund,3783719207.51,11513227.62,328.641,328.641,322.0682,2017-07-05
Wekeza Maisha Fund,3782432229.16,11511795.29,328.5701,328.5701,321.9987,2017-07-04
Wekeza Maisha Fund,3782432229.16,11511795.29,328.5701,328.5701,321.9987,2017-07-04
Wekeza Maisha Fund,3797225152.66,11510610.96,329.8891,329.8891,323.2913,2017-07-03
Wekeza Maisha Fund,3797225152.66,11510610.96,329.8891,329.8891,323.2913,2017-07-03
Wekeza Maisha Fund,3794199614.77,11509761.58,329.6506,329.6506,323.0576,2017-06-30
Wekeza Maisha Fund,3799786082.87,11529193.55,329.5795,329.5795,322.9879,2017-06-29
Wekeza Maisha Fund,3799786082.87,11529193.55,329.5795,329.5795,322.9879,2017-06-29
Wekeza Maisha Fund,3800484217.58,11533846.96,329.5071,329.5071,322.9169,2017-06-28
Wekeza Maisha Fund,3800484217.58,11533846.96,329.5071,329.5071,322.9169,2017-06-28
Wekeza Maisha Fund,3796336580.48,11533631.87,329.1536,329.1536,322.5705,2017-06-23
Wekeza Maisha Fund,3796336580.48,11533631.87,329.1536,329.1536,322.5705,2017-06-23
Wekeza Maisha Fund,3754374851.64,11532925.62,325.5353,325.5353,319.0246,2017-06-22
Wekeza Maisha Fund,3754374851.64,11532925.62,325.5353,325.5353,319.0246,2017-06-22
Wekeza Maisha Fund,3753164990.9,11532700.27,325.4368,325.4368,318.9281,2017-06-21
Wekeza Maisha Fund,3753164990.9,11532700.27,325.4368,325.4368,318.9281,2017-06-21
Wekeza Maisha Fund,3771211397.98,11531018.27,327.0493,327.0493,320.5083,2017-06-20
Wekeza Maisha Fund,3771211397.98,11531018.27,327.0493,327.0493,320.5083,2017-06-20
Wekeza Maisha Fund,3770233001.12,11530579.74,326.9769,326.9769,320.4373,2017-06-19
Wekeza Maisha Fund,3770233001.12,11530579.74,326.9769,326.9769,320.4373,2017-06-19
Wekeza Maisha Fund,3767017360.62,11528406.58,326.7596,326.7596,320.2244,2017-06-16
Wekeza Maisha Fund,3767017360.62,11528406.58,326.7596,326.7596,320.2244,2017-06-16
Wekeza Maisha Fund,3766182327.18,11528406.58,326.6872,326.6872,320.1534,2017-06-15
Wekeza Maisha Fund,3766182327.18,11528406.58,326.6872,326.6872,320.1534,2017-06-15
Wekeza Maisha Fund,3728879949.01,11528406.58,323.4515,323.4515,323.4515,2017-06-14
Wekeza Maisha Fund,3728879949.01,11528406.58,323.4515,323.4515,323.4515,2017-06-14
Wekeza Maisha Fund,3727883819.79,11527916.94,323.3788,323.3788,316.9112,2017-06-13
Wekeza Maisha Fund,3727883819.79,11527916.94,323.3788,323.3788,316.9112,2017-06-13
Wekeza Maisha Fund,3726603944.95,11526549.26,323.3061,323.3061,316.84,2017-06-12
Wekeza Maisha Fund,3726603944.95,11526549.26,323.3061,323.3061,316.84,2017-06-12
Wekeza Maisha Fund,3725613797.2,11527549.01,323.1922,323.1922,316.7283,2017-06-09
Wekeza Maisha Fund,3725613797.2,11527549.01,323.1922,323.1922,316.7283,2017-06-09
Wekeza Maisha Fund,3726991546.85,11527417.56,323.3154,323.3154,316.8491,2017-06-08
Wekeza Maisha Fund,3726991546.85,11527417.56,323.3154,323.3154,316.8491,2017-06-08
Wekeza Maisha Fund,3725890128.29,11526602.45,323.2427,323.2427,316.7778,2017-06-07
Wekeza Maisha Fund,3725890128.29,11526602.45,323.2427,323.2427,316.7778,2017-06-07
Wekeza Maisha Fund,3725155396.58,11526972.0,323.1686,323.1686,316.7052,2017-06-06
Wekeza Maisha Fund,3725155396.58,11526972.0,323.1686,323.1686,316.7052,2017-06-06
Wekeza Maisha Fund,3734327593.2,11557976.29,323.0953,323.0953,316.6334,2017-06-05
Wekeza Maisha Fund,3734327593.2,11557976.29,323.0953,323.0953,316.6334,2017-06-05
Wekeza Maisha Fund,3728678323.76,11554520.86,322.703,322.703,316.2489,2017-06-02
Wekeza Maisha Fund,3728678323.76,11554520.86,322.703,322.703,316.2489,2017-06-02
Wekeza Maisha Fund,3726644963.03,11550837.43,322.6299,322.6299,316.1773,2017-06-01
Wekeza Maisha Fund,3726644963.03,11550837.43,322.6299,322.6299,316.1773,2017-06-01
Wekeza Maisha Fund,3746107643.19,11613796.35,322.5567,322.5567,316.1056,2017-05-31
Wekeza Maisha Fund,3746107643.19,11613796.35,322.5567,322.5567,316.1056,2017-05-31
Wekeza Maisha Fund,3741652375.01,11613666.92,322.1767,322.1767,315.7331,2017-05-30
Wekeza Maisha Fund,3741652375.01,11613666.92,322.1767,322.1767,315.7331,2017-05-30
Wekeza Maisha Fund,3719208370.83,11613354.67,320.2527,320.2527,313.8477,2017-05-29
Wekeza Maisha Fund,3719208370.83,11613354.67,320.2527,320.2527,313.8477,2017-05-29
Wekeza Maisha Fund,3716654951.58,11613302.59,320.0343,320.0343,313.6336,2017-05-26
Wekeza Maisha Fund,3716654951.58,11613302.59,320.0343,320.0343,313.6336,2017-05-26
Wekeza Maisha Fund,3715873089.57,11613114.95,319.9721,319.9721,313.5727,2017-05-25
Wekeza Maisha Fund,3715873089.57,11613114.95,319.9721,319.9721,313.5727,2017-05-25
Wekeza Maisha Fund,3716293761.68,11617138.88,319.8975,319.8975,313.4996,2017-05-24
Wekeza Maisha Fund,3716293761.68,11617138.88,319.8975,319.8975,313.4996,2017-05-24
Wekeza Maisha Fund,3715312240.26,11616779.31,319.8229,319.8229,313.4265,2017-05-23
Wekeza Maisha Fund,3715312240.26,11616779.31,319.8229,319.8229,313.4265,2017-05-23
Wekeza Maisha Fund,3714044683.94,11615526.95,319.7483,319.7483,313.3533,2017-05-22
Wekeza Maisha Fund,3714044683.94,11615526.95,319.7483,319.7483,313.3533,2017-05-22
Wekeza Maisha Fund,3709814358.59,11613216.48,319.4476,319.4476,313.0587,2017-05-19
Wekeza Maisha Fund,3709814358.59,11613216.48,319.4476,319.4476,313.0587,2017-05-19
Wekeza Maisha Fund,3734937873.42,11611993.46,321.6448,321.6448,315.212,2017-05-18
Wekeza Maisha Fund,3734937873.42,11611993.46,321.6448,321.6448,315.212,2017-05-18
Wekeza Maisha Fund,3733809268.52,11611225.34,321.5689,321.5689,315.1375,2017-05-17
Wekeza Maisha Fund,3733809268.52,11611225.34,321.5689,321.5689,315.1375,2017-05-17
Wekeza Maisha Fund,3732627864.8,11610292.2,321.493,321.493,315.0632,2017-05-16
Wekeza Maisha Fund,3732627864.8,11610292.2,321.493,321.493,315.0632,2017-05-16
Wekeza Maisha Fund,3731652969.14,11610001.89,321.4171,321.4171,314.9887,2017-05-15
Wekeza Maisha Fund,3731652969.14,11610001.89,321.4171,321.4171,314.9887,2017-05-15
Wekeza Maisha Fund,3728924613.95,11609737.25,321.1894,321.1894,314.7656,2017-05-12
