Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,17231541751.81,122287269.88,140.9103,140.9103,138.0921,2021-03-19
Jikimu Fund,17219902584.81,122236869.76,140.8732,140.8732,138.0558,2021-03-18
Jikimu Fund,17289078865.93,9033915.58,140.8358,140.8358,138.0191,2021-03-17
Jikimu Fund,17284373639.83,122759346.59,140.7988,140.7988,137.9829,2021-03-16
Jikimu Fund,17273594645.47,122732744.62,140.7415,140.7415,137.9267,2021-03-15
Jikimu Fund,17257178147.47,122714860.57,140.6283,140.6283,137.8157,2021-03-12
Jikimu Fund,17240637616.48,122629461.85,140.5913,140.5913,137.7795,2021-03-11
Jikimu Fund,17259410661.63,122795402.35,140.5542,140.5542,137.7431,2021-03-10
Jikimu Fund,17254462739.92,122792484.56,140.5173,140.5173,137.7069,2021-03-09
Jikimu Fund,17247994479.31,122778745.97,140.4803,140.4803,137.6707,2021-03-08
Jikimu Fund,17231385766.98,122768913.85,140.3563,140.3563,137.5491,2021-03-05
Jikimu Fund,17224604530.54,122760067.57,140.3111,140.3111,137.5049,2021-03-04
Jikimu Fund,17215697644.25,122755076.28,140.2443,140.2443,137.4394,2021-03-03
Jikimu Fund,17209504855.77,122748728.08,140.2011,140.2011,137.3971,2021-03-02
Jikimu Fund,17203603210.4,122716778.46,140.1895,140.1895,137.3857,2021-03-01
Jikimu Fund,17192593401.91,122713573.66,140.1034,140.1034,137.3014,2021-02-26
Jikimu Fund,17187861775.26,122704969.65,140.0747,140.0747,137.2732,2021-02-25
Jikimu Fund,17185768598.37,122714998.02,140.0462,140.0462,137.2453,2021-02-24
Jikimu Fund,17199642315.5,122839385.89,140.0173,140.0173,137.217,2021-02-23
Jikimu Fund,17188546717.64,122785323.14,139.9886,139.9886,137.1888,2021-02-22
Jikimu Fund,17170110457.68,122729354.09,139.9022,139.9022,137.1042,2021-02-19
Jikimu Fund,17174269842.94,122784675.57,139.8731,139.8731,137.0756,2021-02-18
Jikimu Fund,17197268191.42,122976703.23,139.8417,139.8417,137.0448,2021-02-17
Jikimu Fund,17192423172.71,122974556.81,139.8047,139.8047,137.0086,2021-02-16
Jikimu Fund,17191675357.61,123002304.37,139.7671,139.7671,136.9718,2021-02-15
Jikimu Fund,17176325796.12,122989925.73,139.6564,139.6564,136.8632,2021-02-12
Jikimu Fund,17226557065.46,123382616.17,139.619,139.619,136.8266,2021-02-11
Jikimu Fund,17225714497.98,123409059.25,139.5823,139.5823,136.7906,2021-02-10
Jikimu Fund,17218157980.74,123387415.64,139.5455,139.5455,136.7546,2021-02-09
Jikimu Fund,17210001499.98,123361428.73,139.5088,139.5088,136.7186,2021-02-08
Jikimu Fund,17188154196.23,123426707.56,139.258,139.258,136.4728,2021-02-05
Jikimu Fund,17200104091.77,123542428.48,139.2243,139.2243,136.4398,2021-02-04
Jikimu Fund,17195579217.22,123542428.48,139.1876,139.1876,136.4039,2021-02-03
Jikimu Fund,17170568153.6,123395217.86,139.151,139.151,136.368,2021-02-02
Jikimu Fund,17142382160.1,123352955.89,138.9702,138.9702,136.1908,2021-02-01
Jikimu Fund,17556629989.91,126439252.44,138.8543,138.8543,136.0772,2021-01-29
Jikimu Fund,17552614630.14,126435095.64,138.8271,138.8271,136.0505,2021-01-28
Jikimu Fund,17581194893.6,126675396.55,138.7893,138.7893,136.0136,2021-01-27
Jikimu Fund,17548375457.41,126524518.23,138.6955,138.6955,135.9215,2021-01-26
Jikimu Fund,17540532276.19,126502521.6,138.6576,138.6576,135.8844,2021-01-25
