Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
530515.7381134701,19.662019223903272,813.3736,813.3736,805.2399,2022,4,25,0
530483.3914809021,19.661999111551815,813.2908,813.2908,805.1579,2022,4,22,4
530344.629865826,19.662270037746808,812.6452,812.6452,804.5187,2022,4,21,3
530454.5215946038,19.662209082578958,813.0316,813.0316,804.9012,2022,4,20,2
530427.4443397231,19.662257457252053,812.9092,812.9092,804.7801,2022,4,19,1
529455.5864340558,19.662098678256726,810.0617,810.0617,801.9611,2022,4,14,3
529373.6683267123,19.662122697242108,809.7916,809.7916,801.6937,2022,4,13,2
529531.1606097039,19.66255427648079,809.9239,809.9239,801.8247,2022,4,12,1
529527.2866894868,19.66239665258396,810.0397,810.0397,801.9393,2022,4,11,0
529386.5447403154,19.662316912970663,809.6738,809.6738,801.577,2022,4,8,4
529260.3621642282,19.662154608338863,809.4192,809.4192,801.325,2022,4,6,2
529300.7215323913,19.662123640170666,809.5677,809.5677,801.472,2022,4,5,1
529227.4821353006,19.661997769623493,809.4456,809.4456,801.3511,2022,4,4,0
529174.0398723184,19.66193437042451,809.3334,809.3334,801.2401,2022,4,1,4
529020.4941609352,19.66185606023292,808.9271,808.9271,800.8379,2022,3,31,3
528932.8595985316,19.662657250741713,808.0115,808.0115,799.9314,2022,3,30,2
528826.8493606485,19.662403406995733,807.8927,807.8927,799.8138,2022,3,29,1
528766.07406877,19.662348990836033,807.751,807.751,799.6735,2022,3,28,0
528464.1199239547,19.6619122789251,807.1811,807.1811,799.1093,2022,3,25,4
528105.746768694,19.661934376465062,806.0689,806.0689,798.0082,2022,3,24,3
528071.5588310168,19.661966072939688,805.939,805.939,797.8796,2022,3,23,2
528154.2863234662,19.66192570733829,806.2241,806.2241,798.1619,2022,3,22,1
528104.8675054227,19.66190521566156,806.0898,806.0898,798.0289,2022,3,21,0
527932.3538593084,19.661587787730177,805.8189,805.8189,797.7608,2022,3,18,4
527962.3222251944,19.661853226901062,805.6965,805.6965,797.6396,2022,3,17,3
527772.3549671866,19.66173689959256,805.2105,805.2105,797.1584,2022,3,16,2
527658.8948247817,19.66173602258508,804.865,804.865,796.8164,2022,3,15,1
527507.5510590345,19.661327301103142,804.7323,804.7323,796.6849,2022,3,14,0
527339.439696909,19.661264567525347,804.2699,804.2699,796.2272,2022,3,11,4
527282.948104355,19.661223560579938,804.1305,804.1305,796.0892,2022,3,10,3
527132.6371052262,19.662269157566318,802.8323,802.8323,794.8039,2022,3,9,2
527211.4593784453,19.662205218055195,803.1237,803.1237,795.0925,2022,3,8,1
526953.3731994132,19.662144490162575,802.3863,802.3863,794.3625,2022,3,7,0
526785.9243700234,19.66208556588061,801.9237,801.9237,793.9045,2022,3,4,4
526735.1059885509,19.66204902441103,801.7983,801.7983,793.7803,2022,3,3,3
526679.3518380325,19.66199025336972,801.6757,801.6757,793.6589,2022,3,2,2
526623.0749719006,19.661930121825904,801.5526,801.5526,793.537,2022,3,1,1
527074.8910223574,19.66358209835226,801.6032,801.6032,793.5872,2022,2,28,0
526560.8709557994,19.6635562209967,800.0612,800.0612,792.0606,2022,2,25,4
526509.3049949355,19.663513431926983,799.9387,799.9387,791.9393,2022,2,24,3
