Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
628506.1672008795,20.948344394232457,315.4051,315.4051,315.4051,2022,4,28,3
627421.9224623969,20.945186919165668,315.3118,315.3118,315.3118,2022,4,27,2
625912.6035280565,20.940973020088645,315.1217,315.1217,315.1217,2022,4,25,0
624907.1840107297,20.938637379072993,314.8447,314.8447,314.8447,2022,4,22,4
623993.8966930927,20.936011836118357,314.7504,314.7504,314.7504,2022,4,21,3
623481.456443678,20.93466504770819,314.6571,314.6571,314.6571,2022,4,20,2
622078.1846997208,20.93045607944684,314.5635,314.5635,314.5635,2022,4,19,1
621169.6112382108,20.92902924909406,314.0932,314.0932,314.0932,2022,4,14,3
620904.057276412,20.928467729783318,314.0009,314.0009,314.0009,2022,4,13,2
617989.2819985149,20.919345699451416,313.9102,313.9102,313.9102,2022,4,12,1
612534.8032581741,20.90190812531739,313.8182,313.8182,313.8182,2022,4,11,0
611477.9167250114,20.899346268522248,313.5384,313.5384,313.5384,2022,4,8,4
610280.3682338225,20.896020846566152,313.3518,313.3518,313.3518,2022,4,6,2
609330.1449250398,20.893203229083735,313.2582,313.2582,313.2582,2022,4,5,1
607582.1824479055,20.88775649089133,313.1646,313.1646,313.1646,2022,4,4,0
605888.8423807044,20.883075194617213,312.8827,312.8827,312.8827,2022,4,1,4
604641.3597566495,20.880123338686428,312.5168,312.5168,312.5168,2022,3,31,3
603052.0428926263,20.879030803679733,311.2159,311.2159,311.2159,2022,3,30,2
602434.6547847742,20.87728939067349,311.1203,311.1203,311.1203,2022,3,29,1
601443.8219475282,20.87430435484337,311.0247,311.0247,311.0247,2022,3,28,0
600596.215903447,20.872386269036017,310.7442,310.7442,310.7442,2022,3,25,4
599621.0591570813,20.869464368763825,310.6423,310.6423,310.6423,2022,3,24,3
599485.8457956201,20.86931816916563,310.5476,310.5476,310.5476,2022,3,23,2
599032.7329318991,20.868111067189727,310.4528,310.4528,310.4528,2022,3,22,1
597087.3225007461,20.86191099333949,310.3579,310.3579,310.3579,2022,3,21,0
596810.1833275636,20.861903392853346,310.0723,310.0723,310.0723,2022,3,18,4
595542.4043681105,20.857957055932232,309.9772,309.9772,309.9772,2022,3,17,3
594342.8250245475,20.8542290602115,309.8828,309.8828,309.8828,2022,3,16,2
593386.596554388,20.851313740756197,309.7883,309.7883,309.7883,2022,3,15,1
592294.3431573781,20.847936466320807,309.693,309.693,309.693,2022,3,14,0
591758.8142231766,20.84704285190991,309.4096,309.4096,309.4096,2022,3,11,4
590963.7584725057,20.84467224076655,309.3111,309.3111,309.3111,2022,3,10,3
590342.9264817865,20.842873876518503,309.2172,309.2172,309.2172,2022,3,9,2
589259.7537790868,20.839507325438166,309.1224,309.1224,309.1224,2022,3,8,1
587197.878367974,20.832802918960816,309.0278,309.0278,309.0278,2022,3,7,0
586033.293202289,20.829755001994826,308.7429,308.7429,308.7429,2022,3,4,4
584750.8626920613,20.825663693712222,308.6533,308.6533,308.6533,2022,3,3,3
584423.2056496987,20.824873432530048,308.5512,308.5512,308.5512,2022,3,2,2
581784.0688228236,20.816127863649736,308.4567,308.4567,308.4567,2022,3,1,1
580003.3506691232,20.811095047008553,308.1181,308.1181,308.1181,2022,2,28,0
578173.2057591998,20.805688579255353,307.8365,307.8365,307.8365,2022,2,25,4
577267.4416358245,20.802865464265114,307.7404,307.7404,307.7404,2022,2,24,3
576274.7475901751,20.799734610420174,307.6445,307.6445,307.6445,2022,2,23,2
575025.5254000382,20.79570022271966,307.5505,307.5505,307.5505,2022,2,22,1
572400.667464845,20.78685561730612,307.4564,307.4564,307.4564,2022,2,21,0
569563.5758115506,20.77784336757619,307.172,307.172,307.172,2022,2,18,4
569067.6285890632,20.776411911775753,307.0766,307.0766,307.0766,2022,2,17,3
567294.3038254571,20.770479698985117,306.9814,306.9814,306.9814,2022,2,16,2
579768.1942756518,20.814303526393857,306.8821,306.8821,306.8821,2022,2,15,1
578877.3328513132,20.811531261264893,306.7891,306.7891,306.7891,2022,2,14,0
578712.7229403376,20.81196967433661,306.4802,306.4802,306.4802,2022,2,11,4
578050.0802045702,20.809982654496,306.387,306.387,306.387,2022,2,10,3
575420.868008947,20.80116927478539,306.2938,306.2938,306.2938,2022,2,9,2
575197.5285856068,20.800700505884663,306.1996,306.1996,306.1996,2022,2,8,1
573806.151004161,20.796163770923425,306.1056,306.1056,306.1056,2022,2,7,0
571875.1757237151,20.790342918417682,305.8238,305.8238,305.8238,2022,2,4,4
557447.5069323658,20.73953922565298,305.7317,305.7317,305.7317,2022,2,3,3
556795.7873988721,20.737515405078053,305.6352,305.6352,305.6352,2022,2,2,2
556261.9148255433,20.735913228182994,305.5385,305.5385,305.5385,2022,2,1,1
554688.1409299374,20.73058039282831,305.4366,305.4366,305.4366,2022,1,31,0
554020.6646667523,20.729129730309168,305.1443,305.1443,305.1443,2022,1,28,4
552201.0946948493,20.722867836734835,305.0474,305.0474,305.0474,2022,1,27,3
550847.6937853148,20.71827882654568,304.9502,304.9502,304.9502,2022,1,26,2
548845.9894780137,20.71131832738428,304.8525,304.8525,304.8525,2022,1,25,1
545385.1297257746,20.698989585143856,304.7541,304.7541,304.7541,2022,1,24,0
544290.0353388255,20.69595268174435,304.4547,304.4547,304.4547,2022,1,21,4
544876.8748138794,20.698423882894907,304.3585,304.3585,304.3585,2022,1,20,3
545056.6956730189,20.69941380977011,304.2581,304.2581,304.2581,2022,1,19,2
567372.4912558944,20.780010166320775,304.1535,304.1535,304.1535,2022,1,18,1
570026.0018572749,20.789662397387495,304.0561,304.0561,304.0561,2022,1,17,0
571349.2486968719,20.79522770038894,303.7741,303.7741,303.7741,2022,1,14,4
571612.6455026165,20.79645743894265,303.6805,303.6805,303.6805,2022,1,13,3
571273.1273072364,20.795883080299454,303.4941,303.4941,303.4941,2022,1,11,1
562805.581353197,20.766319374396808,303.4023,303.4023,303.4023,2022,1,10,0
562267.6484916325,20.765345077221106,303.1178,303.1178,303.1178,2022,1,7,4
559676.4382732223,20.75644069405354,303.0166,303.0166,303.0166,2022,1,6,3
553853.6773874034,20.735835041672658,302.9224,302.9224,302.9224,2022,1,5,2
553387.2175867184,20.734469190498054,302.8257,302.8257,302.8257,2022,1,4,1
552248.2664149794,20.73066822777333,302.7289,302.7289,302.7289,2022,1,3,0
551667.7953029703,20.729532978882204,302.436,302.436,302.436,2021,12,31,4
550628.2825495254,20.726080580775616,302.3393,302.3393,302.3393,2021,12,30,3
549453.7013063976,20.72213018737047,302.2424,302.2424,302.2424,2021,12,29,2
548914.4693787002,20.7204882296243,302.1452,302.1452,302.1452,2021,12,28,1
548302.2687559573,20.71857909853563,302.0477,302.0477,302.0477,2021,12,27,0
551406.0888278892,20.730844387251448,301.7531,301.7531,301.7531,2021,12,24,4
550602.6872463664,20.728243627136273,301.658,301.658,301.658,2021,12,23,3
550430.7987853605,20.727940393393183,301.5611,301.5611,301.5611,2021,12,22,2
549710.5537273048,20.725643610700487,301.464,301.464,301.464,2021,12,21,1
557090.5091602351,20.752601354407396,301.3778,301.3778,301.3778,2021,12,20,0
557454.2628310416,20.755694081349738,300.8396,300.8396,300.8396,2021,12,17,4
556611.8215380625,20.752988587068156,300.7436,300.7436,300.7436,2021,12,16,3
556501.9381558792,20.752914127727426,300.6473,300.6473,300.6473,2021,12,15,2
555089.1914190818,20.748150382774956,300.5511,300.5511,300.5511,2021,12,14,1
553760.7382674308,20.743675347826,300.4558,300.4558,300.4558,2021,12,13,0
552526.8274989822,20.740171629504662,300.1682,300.1682,300.1682,2021,12,10,4
551947.7583927758,20.73870707630986,299.9783,299.9783,299.9783,2021,12,8,2
549488.8824655326,20.73009276898478,299.8837,299.8837,299.8837,2021,12,7,1
