Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Watoto Fund,3267657115.58,9891895.73,330.3368,330.3368,327.0334,2018-05-30
Watoto Fund,3265598976.6,9886400.72,330.3122,330.3122,327.0091,2018-05-29
Watoto Fund,3263107044.2,9880804.96,330.2471,330.2471,326.9446,2018-05-28
Watoto Fund,3260958926.79,9880138.4,330.0519,330.0519,326.7514,2018-05-25
Watoto Fund,3259966204.49,9879077.71,329.9869,329.9869,326.687,2018-05-24
Watoto Fund,3258383414.19,9876228.55,329.9218,329.9218,326.6226,2018-05-23
Watoto Fund,3257780998.91,9876364.54,329.8563,329.8563,326.5577,2018-05-22
Watoto Fund,3267091251.22,9906550.37,329.791,329.791,326.4931,2018-05-21
Watoto Fund,3265148740.79,9906520.03,329.5959,329.5959,326.3,2018-05-18
Watoto Fund,3268973816.42,9906336.94,329.9882,329.9882,326.6883,2018-05-17
Watoto Fund,3246968654.04,9906153.05,327.7729,327.7729,324.4952,2018-05-16
Watoto Fund,3245403444.84,9903347.0,327.7077,327.7077,324.4307,2018-05-15
Watoto Fund,3257983187.18,9902769.03,328.9972,328.9972,325.7072,2018-05-14
Watoto Fund,3255368982.21,9900685.6,328.8024,328.8024,325.5144,2018-05-11
Watoto Fund,3254626022.8,9900381.41,328.7374,328.7374,325.4501,2018-05-10
Watoto Fund,3252438039.1,9897124.17,328.6246,328.6246,325.3383,2018-05-09
Watoto Fund,3251069119.99,9894917.54,328.5595,328.5595,325.2739,2018-05-08
Watoto Fund,3249394890.0,9891779.13,328.4945,328.4945,325.2095,2018-05-07
Watoto Fund,3243342636.0,9891596.07,327.8887,327.8887,324.6098,2018-05-04
Watoto Fund,3241546555.85,9888057.32,327.8244,327.8244,324.5462,2018-05-03
Watoto Fund,3241279359.56,9891717.78,327.6761,327.6761,324.3993,2018-05-02
Watoto Fund,3238409169.11,9886108.27,327.5717,327.5717,324.296,2018-04-30
Watoto Fund,3248544695.94,9885834.34,328.606,328.606,325.32,2018-04-27
Watoto Fund,3239435464.48,9876441.81,327.9962,327.9962,324.7162,2018-04-25
Watoto Fund,3236078044.5,9862599.52,328.1161,328.1161,324.835,2018-04-24
Watoto Fund,3208994226.01,9844063.25,325.9827,325.9827,322.7229,2018-04-23
Watoto Fund,3205774507.38,9843065.33,325.6886,325.6886,322.4317,2018-04-20
Watoto Fund,3205126003.46,9843014.95,325.6244,325.6244,322.3682,2018-04-19
Watoto Fund,3203139176.89,9838852.88,325.5602,325.5602,322.3046,2018-04-18
Watoto Fund,3207104176.01,9852998.65,325.4952,325.4952,322.2403,2018-04-17
Watoto Fund,3206092961.76,9851830.97,325.4312,325.4312,322.1769,2018-04-16
Watoto Fund,3203844178.18,9850739.4,325.239,325.239,321.9866,2018-04-13
Watoto Fund,3203050572.41,9850231.85,325.1751,325.1751,321.9234,2018-04-12
Watoto Fund,3201957446.06,9848663.17,325.1159,325.1159,321.8648,2018-04-11
Watoto Fund,3201070246.85,9847727.89,325.0567,325.0567,321.8062,2018-04-10
Watoto Fund,3186667743.84,9805178.02,324.9985,324.9985,321.7485,2018-04-09
Watoto Fund,3179465977.79,9788391.37,324.8201,324.8201,321.5719,2018-04-06
Watoto Fund,3177722325.46,9784819.37,324.7604,324.7604,321.5128,2018-04-05
Watoto Fund,3170519074.26,9778379.15,324.2377,324.2377,320.9953,2018-04-04
Watoto Fund,3169118576.25,9775676.69,324.1841,324.1841,320.9422,2018-04-03
Watoto Fund,3163967388.35,9769360.98,323.8664,323.8664,320.6277,2018-03-29
Watoto Fund,3101192917.11,9766353.44,317.5385,317.5385,314.3631,2018-03-28
Watoto Fund,3098384137.22,9759473.72,317.4745,317.4745,314.2998,2018-03-27
Watoto Fund,3097109891.4,9757425.9,317.4105,317.4105,314.2364,2018-03-26
Watoto Fund,3096992043.22,9762958.39,317.2186,317.2186,314.0464,2018-03-23
Watoto Fund,3095864503.79,9761370.46,317.1547,317.1547,313.9832,2018-03-22
Watoto Fund,3095030349.41,9760708.15,317.0908,317.0908,313.9199,2018-03-21
Watoto Fund,3094246171.25,9760203.34,317.0268,317.0268,313.8565,2018-03-20
Watoto Fund,3093198819.99,9758868.17,316.9629,316.9629,313.7932,2018-03-19
Watoto Fund,3091273170.58,9758710.33,316.7707,316.7707,313.603,2018-03-16
Watoto Fund,3090578278.03,9758489.29,316.7066,316.7066,313.5396,2018-03-15
Watoto Fund,3090576243.46,9761617.69,316.6049,316.6049,313.4389,2018-03-14
Watoto Fund,3089678659.34,9760382.34,316.553,316.553,313.3875,2018-03-13
Watoto Fund,3088020013.74,9756742.5,316.5011,316.5011,313.3361,2018-03-12
Watoto Fund,3086157585.15,9755661.36,316.3453,316.3453,313.1818,2018-03-09
Watoto Fund,3084008174.83,9750458.07,316.2937,316.2937,313.1307,2018-03-08
Watoto Fund,3083479969.59,9750378.79,316.2421,316.2421,313.0796,2018-03-07
Watoto Fund,3069505432.09,9750676.36,314.7992,314.7992,311.6512,2018-03-06
Watoto Fund,3068382413.82,9748706.49,314.7476,314.7476,311.6002,2018-03-05
Watoto Fund,3066680078.1,9748086.64,314.593,314.593,311.4471,2018-03-02
Watoto Fund,3066967829.4,9747419.22,314.6441,314.6441,311.4976,2018-03-01
Watoto Fund,3066342595.42,9746981.76,314.5941,314.5941,311.4481,2018-02-28
Watoto Fund,3064759758.55,9743500.53,314.544,314.544,311.3986,2018-02-27
Watoto Fund,3063690765.29,9741656.28,314.4938,314.4938,311.3489,2018-02-26
Watoto Fund,3061783405.07,9740256.25,314.3432,314.3432,311.1998,2018-02-23
Watoto Fund,3061419793.95,9740655.79,314.293,314.293,311.1501,2018-02-22
Watoto Fund,3066426430.14,9758529.01,314.2304,314.2304,311.0881,2018-02-21
Watoto Fund,3065774569.11,9758385.66,314.1682,314.1682,311.0265,2018-02-20
Watoto Fund,3064447247.81,9756093.39,314.106,314.106,310.9649,2018-02-19
Watoto Fund,3062454539.5,9755564.56,313.9187,313.9187,310.7796,2018-02-16
Watoto Fund,3061600564.2,9754784.12,313.8563,313.8563,310.7177,2018-02-15
Watoto Fund,3064792346.29,9754720.34,314.1856,314.1856,311.0437,2018-02-14
Watoto Fund,3071741917.89,9775445.42,314.2304,314.2304,311.0881,2018-02-13
Watoto Fund,3064062824.14,9770598.49,313.6003,313.6003,310.4643,2018-02-12
Watoto Fund,3061333675.11,9767248.62,313.4285,313.4285,310.2942,2018-02-09
Watoto Fund,3060623831.91,9766773.26,313.371,313.371,310.2373,2018-02-08
Watoto Fund,3066602942.46,9765945.03,314.0099,314.0099,310.8698,2018-02-07
Watoto Fund,3066784782.98,9768307.91,313.9525,313.9525,310.813,2018-02-06
Watoto Fund,3065910514.88,9767295.87,313.8955,313.8955,310.7566,2018-02-05
Watoto Fund,3062633042.4,9763804.76,313.6721,313.6721,310.5354,2018-02-02
Watoto Fund,3059457758.92,9758649.16,313.5124,313.5124,310.3773,2018-02-01
Watoto Fund,3056742524.04,9754659.81,313.3623,313.3623,310.2287,2018-01-31
Watoto Fund,3070598296.95,9823129.28,312.5886,312.5886,309.4627,2018-01-30
Watoto Fund,3043277211.46,9820308.98,309.8963,309.8963,306.7973,2018-01-29
Watoto Fund,3041243699.37,9819191.36,309.7245,309.7245,306.6272,2018-01-26
Watoto Fund,3043234954.34,9827374.05,309.6692,309.6692,306.5725,2018-01-25
Watoto Fund,3068430835.1,9826973.43,312.2458,312.2458,309.1233,2018-01-24
Watoto Fund,3052823748.67,9834301.71,310.4261,310.4261,307.3218,2018-01-23
Watoto Fund,3051343334.28,9831337.79,310.3691,310.3691,307.2654,2018-01-22
Watoto Fund,3064714734.3,9827268.93,311.8582,311.8582,308.7397,2018-01-19
Watoto Fund,3064130033.03,9827188.86,311.8013,311.8013,308.6833,2018-01-18
Watoto Fund,3068512145.47,9828155.33,312.2165,312.2165,309.0943,2018-01-16
Watoto Fund,3067413462.17,9826425.44,312.1596,312.1596,309.038,2018-01-15
Watoto Fund,3061482647.92,9819819.68,311.7657,311.7657,308.648,2018-01-11
Watoto Fund,3067121901.37,9840107.78,311.696,311.696,308.579,2018-01-10
Watoto Fund,3552860497.82,11489040.28,309.2391,309.2391,306.1467,2018-01-09
Watoto Fund,3548077270.62,11485803.09,308.9098,308.9098,305.8207,2018-01-08
Watoto Fund,3543651397.07,11478935.78,308.7091,308.7091,305.622,2018-01-05
Watoto Fund,3540104903.31,11469917.12,308.6426,308.6426,305.5562,2018-01-04
Watoto Fund,3542805725.32,11481236.08,308.5735,308.5735,305.4878,2018-01-03
Watoto Fund,3536306175.0,11479514.21,308.0536,308.0536,304.9731,2018-01-02
Watoto Fund,3532128018.12,11475940.27,307.7855,307.7855,304.7076,2017-12-29
Watoto Fund,3528179838.93,11465649.85,307.7174,307.7174,304.6402,2017-12-28
Watoto Fund,3529147032.81,11471325.09,307.6495,307.6495,304.573,2017-12-27
Watoto Fund,3525444807.82,11470999.69,307.3144,307.3144,304.2413,2017-12-22
Watoto Fund,3524040866.22,11469625.02,307.2499,307.2499,304.1774,2017-12-21
Watoto Fund,3524040866.22,11469625.02,307.2499,307.2499,304.1774,2017-12-21
Watoto Fund,3505735653.62,11465695.28,305.7587,305.7587,302.7011,2017-12-20
Watoto Fund,3505735653.62,11465695.28,305.7587,305.7587,302.7011,2017-12-20
Watoto Fund,3504650687.23,11464716.28,305.6901,305.6901,302.6332,2017-12-19
Watoto Fund,3504650687.23,11464716.28,305.6901,305.6901,302.6332,2017-12-19
Watoto Fund,3490182950.89,11433264.83,305.2656,305.2656,302.213,2017-12-18
Watoto Fund,3490182950.89,11433264.83,305.2656,305.2656,302.213,2017-12-18
Watoto Fund,3487387585.44,11431819.0,305.0597,305.0597,302.0091,2017-12-15
Watoto Fund,3487387585.44,11431819.0,305.0597,305.0597,302.0091,2017-12-15
Watoto Fund,3486552425.29,11431654.99,304.991,304.991,301.9411,2017-12-14
Watoto Fund,3486552425.29,11431654.99,304.991,304.991,301.9411,2017-12-14
Watoto Fund,3485752207.93,11431605.79,304.9224,304.9224,301.8731,2017-12-13
Watoto Fund,3485752207.93,11431605.79,304.9224,304.9224,301.8731,2017-12-13
Watoto Fund,3483624233.32,11427198.94,304.8537,304.8537,301.8052,2017-12-12
Watoto Fund,3483624233.32,11427198.94,304.8537,304.8537,301.8052,2017-12-12
Watoto Fund,3483974466.51,11430941.11,304.7846,304.7846,301.7367,2017-12-11
Watoto Fund,3483974466.51,11430941.11,304.7846,304.7846,301.7367,2017-12-11
Watoto Fund,3482976121.93,11430875.47,304.699,304.699,301.652,2017-12-08
Watoto Fund,3482976121.93,11430875.47,304.699,304.699,301.652,2017-12-08
Watoto Fund,3481711178.32,11429298.87,304.6303,304.6303,301.584,2017-12-07
Watoto Fund,3481711178.32,11429298.87,304.6303,304.6303,301.584,2017-12-07
Watoto Fund,3467862770.51,11426584.36,303.4908,303.4908,300.4559,2017-12-06
Watoto Fund,3466168308.96,11423583.94,303.4221,303.4221,300.3879,2017-12-05
Watoto Fund,3466168308.96,11423583.94,303.4221,303.4221,300.3879,2017-12-05
Watoto Fund,3464799907.55,11421665.77,303.3533,303.3533,300.3198,2017-12-04
Watoto Fund,3464799907.55,11421665.77,303.3533,303.3533,300.3198,2017-12-04
Watoto Fund,3460686531.68,11418467.07,303.078,303.078,300.0473,2017-11-30
Watoto Fund,3460686531.68,11418467.07,303.078,303.078,300.0473,2017-11-30
Watoto Fund,3463135485.89,11415681.63,303.3665,303.3665,300.3328,2017-11-29
Watoto Fund,3463135485.89,11415681.63,303.3665,303.3665,300.3328,2017-11-29
Watoto Fund,3464689018.74,11425055.89,303.2536,303.2536,300.221,2017-11-28
Watoto Fund,3464689018.74,11425055.89,303.2536,303.2536,300.221,2017-11-28
Watoto Fund,3463194050.18,11424366.23,303.141,303.141,300.1096,2017-11-27
Watoto Fund,3463194050.18,11424366.23,303.141,303.141,300.1096,2017-11-27
Watoto Fund,3460548498.79,11423415.4,302.9347,302.9347,299.9053,2017-11-24
Watoto Fund,3460548498.79,11423415.4,302.9347,302.9347,299.9053,2017-11-24
Watoto Fund,3459664759.1,11423092.67,302.8659,302.8659,299.8372,2017-11-23
Watoto Fund,3459664759.1,11423092.67,302.8659,302.8659,299.8372,2017-11-23
Watoto Fund,3458548733.88,11422002.83,302.797,302.797,299.7691,2017-11-22
Watoto Fund,3458548733.88,11422002.83,302.797,302.797,299.7691,2017-11-22
Watoto Fund,3460368593.04,11421675.07,302.9651,302.9651,299.9354,2017-11-21
Watoto Fund,3460368593.04,11421675.07,302.9651,302.9651,299.9354,2017-11-21
Watoto Fund,3458411688.29,11417877.58,302.8944,302.8944,299.8655,2017-11-20
Watoto Fund,3458411688.29,11417877.58,302.8944,302.8944,299.8655,2017-11-20
Watoto Fund,3454793522.54,11417051.41,302.5995,302.5995,299.5735,2017-11-17
Watoto Fund,3454793522.54,11417051.41,302.5995,302.5995,299.5735,2017-11-17
Watoto Fund,3550120970.06,11734582.21,302.5349,302.5349,299.5096,2017-11-16
Watoto Fund,3550120970.06,11734582.21,302.5349,302.5349,299.5096,2017-11-16
Watoto Fund,3546588752.51,11725159.33,302.4768,302.4768,299.452,2017-11-15
Watoto Fund,3546588752.51,11725159.33,302.4768,302.4768,299.452,2017-11-15
Watoto Fund,3543639244.95,11717648.37,302.419,302.419,299.3948,2017-11-14
Watoto Fund,3543639244.95,11717648.37,302.419,302.419,299.3948,2017-11-14
Watoto Fund,3545611586.96,11723119.1,302.4461,302.4461,299.4216,2017-11-13
Watoto Fund,3545611586.96,11723119.1,302.4461,302.4461,299.4216,2017-11-13
Watoto Fund,3540580976.44,11713187.99,302.273,302.273,299.2503,2017-11-10
Watoto Fund,3540580976.44,11713187.99,302.273,302.273,299.2503,2017-11-10
Watoto Fund,3540411773.78,11714852.91,302.2156,302.2156,299.1935,2017-11-09
Watoto Fund,3540411773.78,11714852.91,302.2156,302.2156,299.1935,2017-11-09
Watoto Fund,3535335635.81,11714156.96,301.8003,301.8003,298.7823,2017-11-08
Watoto Fund,3535335635.81,11714156.96,301.8003,301.8003,298.7823,2017-11-08
Watoto Fund,3533984172.07,11712283.72,301.7331,301.7331,298.7158,2017-11-07
Watoto Fund,3533984172.07,11712283.72,301.7331,301.7331,298.7158,2017-11-07
Watoto Fund,3532491515.76,11709942.22,301.666,301.666,298.6493,2017-11-06
Watoto Fund,3532491515.76,11709942.22,301.666,301.666,298.6493,2017-11-06
Watoto Fund,3528747065.52,11705357.2,301.4643,301.4643,298.4496,2017-11-03
Watoto Fund,3528747065.52,11705357.2,301.4643,301.4643,298.4496,2017-11-03
Watoto Fund,3526399199.04,11700181.25,301.397,301.397,298.383,2017-11-02
Watoto Fund,3526399199.04,11700181.25,301.397,301.397,298.383,2017-11-02
Watoto Fund,3529358022.58,11710950.06,301.3725,301.3725,298.3588,2017-11-01
Watoto Fund,3529358022.58,11710950.06,301.3725,301.3725,298.3588,2017-11-01
Watoto Fund,3528540732.72,11709188.48,301.348,301.348,298.3345,2017-10-31
Watoto Fund,3528540732.72,11709188.48,301.348,301.348,298.3345,2017-10-31
Watoto Fund,3508430406.88,11705445.14,299.7264,299.7264,296.7291,2017-10-30
Watoto Fund,3508430406.88,11705445.14,299.7264,299.7264,296.7291,2017-10-30
Watoto Fund,3535003540.17,11706498.82,301.9693,301.9693,298.9496,2017-10-27
Watoto Fund,3535003540.17,11706498.82,301.9693,301.9693,298.9496,2017-10-27
Watoto Fund,3534522100.35,11707361.64,301.9059,301.9059,298.8869,2017-10-26
Watoto Fund,3534522100.35,11707361.64,301.9059,301.9059,298.8869,2017-10-26
Watoto Fund,3533513780.64,11706615.88,301.839,301.839,298.8207,2017-10-25
Watoto Fund,3533513780.64,11706615.88,301.839,301.839,298.8207,2017-10-25
Watoto Fund,3530625470.75,11699638.9,301.7722,301.7722,298.7545,2017-10-24
Watoto Fund,3530625470.75,11699638.9,301.7722,301.7722,298.7545,2017-10-24
Watoto Fund,3530317267.05,11701211.68,301.7053,301.7053,298.6882,2017-10-23
Watoto Fund,3530317267.05,11701211.68,301.7053,301.7053,298.6882,2017-10-23
Watoto Fund,3528483298.38,11702925.41,301.5044,301.5044,298.4893,2017-10-20
Watoto Fund,3528483298.38,11702925.41,301.5044,301.5044,298.4893,2017-10-20
Watoto Fund,3527640460.19,11702727.96,301.4374,301.4374,298.4231,2017-10-19
Watoto Fund,3527640460.19,11702727.96,301.4374,301.4374,298.4231,2017-10-19
Watoto Fund,3526829000.93,11700974.35,301.4133,301.4133,298.3991,2017-10-18
Watoto Fund,3526829000.93,11700974.35,301.4133,301.4133,298.3991,2017-10-18
Watoto Fund,3525975795.38,11700742.06,301.3463,301.3463,298.3329,2017-10-17
Watoto Fund,3525975795.38,11700742.06,301.3463,301.3463,298.3329,2017-10-17
Watoto Fund,3525939684.37,11703241.31,301.2789,301.2789,298.2661,2017-10-16
Watoto Fund,3525939684.37,11703241.31,301.2789,301.2789,298.2661,2017-10-16
Watoto Fund,3506541830.77,11700838.78,299.6829,299.6829,296.6861,2017-10-13
Watoto Fund,3506541830.77,11700838.78,299.6829,299.6829,296.6861,2017-10-13
Watoto Fund,3505545419.22,11700137.4,299.6157,299.6157,296.6196,2017-10-12
Watoto Fund,3505545419.22,11700137.4,299.6157,299.6157,296.6196,2017-10-12
Watoto Fund,3501121645.95,11697297.35,299.3103,299.3103,296.3172,2017-10-11
Watoto Fund,3501121645.95,11697297.35,299.3103,299.3103,296.3172,2017-10-11
Watoto Fund,3505379974.34,11727891.98,298.8926,298.8926,295.9037,2017-10-10
Watoto Fund,3505379974.34,11727891.98,298.8926,298.8926,295.9037,2017-10-10
Watoto Fund,3504027735.54,11726084.9,298.8233,298.8233,295.8351,2017-10-09
Watoto Fund,3504027735.54,11726084.9,298.8233,298.8233,295.8351,2017-10-09
Watoto Fund,3501045960.76,11724007.14,298.622,298.622,295.6357,2017-10-06
Watoto Fund,3501045960.76,11724007.14,298.622,298.622,295.6357,2017-10-06
Watoto Fund,3500198943.76,11723805.63,298.5548,298.5548,295.5693,2017-10-05
Watoto Fund,3500198943.76,11723805.63,298.5548,298.5548,295.5693,2017-10-05
Watoto Fund,3503471564.2,11720410.08,298.9206,298.9206,295.9314,2017-10-04
Watoto Fund,3503471564.2,11720410.08,298.9206,298.9206,295.9314,2017-10-04
Watoto Fund,3489766150.62,11726928.36,297.5857,297.5857,294.6098,2017-10-03
Watoto Fund,3489766150.62,11726928.36,297.5857,297.5857,294.6098,2017-10-03
Watoto Fund,3486777988.5,11719529.99,297.5186,297.5186,294.5434,2017-10-02
Watoto Fund,3486777988.5,11719529.99,297.5186,297.5186,294.5434,2017-10-02
Watoto Fund,3484419539.53,11719529.99,297.3173,297.3173,294.3442,2017-09-29
Watoto Fund,3484419539.53,11719529.99,297.3173,297.3173,294.3442,2017-09-29
Watoto Fund,3485016857.2,11724180.84,297.2503,297.2503,294.2778,2017-09-28
Watoto Fund,3485016857.2,11724180.84,297.2503,297.2503,294.2778,2017-09-28
Watoto Fund,3481979380.17,11703005.12,297.5287,297.5287,294.5534,2017-09-27
Watoto Fund,3481979380.17,11703005.12,297.5287,297.5287,294.5534,2017-09-27
Watoto Fund,3480856078.66,11701828.53,297.4626,297.4626,294.488,2017-09-26
Watoto Fund,3480856078.66,11701828.53,297.4626,297.4626,294.488,2017-09-26
Watoto Fund,3474435223.18,11700201.07,296.9552,296.9552,293.9856,2017-09-25
Watoto Fund,3474435223.18,11700201.07,296.9552,296.9552,293.9856,2017-09-25
Watoto Fund,3483213689.38,11697917.65,297.7636,297.7636,294.7859,2017-09-22
Watoto Fund,3483213689.38,11697917.65,297.7636,297.7636,294.7859,2017-09-22
Watoto Fund,3482280580.98,11697379.93,297.6975,297.6975,294.7205,2017-09-21
Watoto Fund,3482280580.98,11697379.93,297.6975,297.6975,294.7205,2017-09-21
Watoto Fund,3480792596.2,11694977.56,297.6314,297.6314,294.6551,2017-09-20
Watoto Fund,3480792596.2,11694977.56,297.6314,297.6314,294.6551,2017-09-20
Watoto Fund,3475394790.6,11692622.07,297.2297,297.2297,294.2574,2017-09-19
Watoto Fund,3475394790.6,11692622.07,297.2297,297.2297,294.2574,2017-09-19
Watoto Fund,3471096496.73,11680379.07,297.1733,297.1733,294.2015,2017-09-18
Watoto Fund,3471096496.73,11680379.07,297.1733,297.1733,294.2015,2017-09-18
Watoto Fund,3468645340.81,11678796.59,297.0037,297.0037,294.0336,2017-09-15
Watoto Fund,3468645340.81,11678796.59,297.0037,297.0037,294.0336,2017-09-15
Watoto Fund,3467964850.77,11678729.85,296.9471,296.9471,293.9776,2017-09-14
Watoto Fund,3467964850.77,11678729.85,296.9471,296.9471,293.9776,2017-09-14
Watoto Fund,3498892939.92,11682067.07,299.5097,299.5097,296.5146,2017-09-13
Watoto Fund,3498892939.92,11682067.07,299.5097,299.5097,296.5146,2017-09-13
Watoto Fund,3500437694.1,11681075.6,299.6674,299.6674,296.6707,2017-09-12
Watoto Fund,3500437694.1,11681075.6,299.6674,299.6674,296.6707,2017-09-12
Watoto Fund,3498111576.44,11675835.27,299.6027,299.6027,296.6067,2017-09-11
Watoto Fund,3498111576.44,11675835.27,299.6027,299.6027,296.6067,2017-09-11
Watoto Fund,3492349438.26,11664162.17,299.4085,299.4085,296.4144,2017-09-08
Watoto Fund,3492349438.26,11664162.17,299.4085,299.4085,296.4144,2017-09-08
Watoto Fund,3491573892.85,11664096.56,299.3437,299.3437,296.3503,2017-09-07
Watoto Fund,3491573892.85,11664096.56,299.3437,299.3437,296.3503,2017-09-07
Watoto Fund,3490499049.98,11663030.61,299.2789,299.2789,296.2861,2017-09-06
Watoto Fund,3490499049.98,11663030.61,299.2789,299.2789,296.2861,2017-09-06
Watoto Fund,3489404749.26,11661894.31,299.2142,299.2142,296.2221,2017-09-05
Watoto Fund,3489404749.26,11661894.31,299.2142,299.2142,296.2221,2017-09-05
Watoto Fund,3488491154.3,11661359.27,299.1496,299.1496,296.1581,2017-09-04
Watoto Fund,3488491154.3,11661359.27,299.1496,299.1496,296.1581,2017-09-04
Watoto Fund,3474906418.09,11625978.51,298.8915,298.8915,295.9026,2017-08-31
Watoto Fund,3474906418.09,11625978.51,298.8915,298.8915,295.9026,2017-08-31
Watoto Fund,3473801934.76,11624807.25,298.8266,298.8266,295.8384,2017-08-30
Watoto Fund,3473801934.76,11624807.25,298.8266,298.8266,295.8384,2017-08-30
Watoto Fund,3476024156.29,11631762.83,298.839,298.839,295.8506,2017-08-29
Watoto Fund,3476024156.29,11631762.83,298.839,298.839,295.8506,2017-08-29
Watoto Fund,3474911450.82,11630573.87,298.7739,298.7739,295.7861,2017-08-28
Watoto Fund,3474911450.82,11630573.87,298.7739,298.7739,295.7861,2017-08-28
Watoto Fund,3479792190.04,11654558.46,298.5778,298.5778,295.592,2017-08-25
Watoto Fund,3479792190.04,11654558.46,298.5778,298.5778,295.592,2017-08-25
Watoto Fund,3478523231.43,11652849.72,298.5127,298.5127,295.5275,2017-08-24
Watoto Fund,3478523231.43,11652849.72,298.5127,298.5127,295.5275,2017-08-24
Watoto Fund,3477748706.45,11652682.14,298.4505,298.4505,295.466,2017-08-23
Watoto Fund,3477748706.45,11652682.14,298.4505,298.4505,295.466,2017-08-23
Watoto Fund,3462063131.41,11653274.78,297.0893,297.0893,294.1184,2017-08-18
Watoto Fund,3462063131.41,11653274.78,297.0893,297.0893,294.1184,2017-08-18
Watoto Fund,3461189733.79,11652776.5,297.027,297.027,294.0568,2017-08-17
Watoto Fund,3461189733.79,11652776.5,297.027,297.027,294.0568,2017-08-17
Watoto Fund,3452950994.53,11652574.52,296.2398,296.2398,293.2774,2017-08-16
Watoto Fund,3452950994.53,11652574.52,296.2398,296.2398,293.2774,2017-08-16
Watoto Fund,3460628459.32,11652646.37,296.9822,296.9822,294.0124,2017-08-15
Watoto Fund,3460628459.32,11652646.37,296.9822,296.9822,294.0124,2017-08-15
Watoto Fund,3447058446.62,11650785.4,295.8649,295.8649,292.9063,2017-08-14
Watoto Fund,3447058446.62,11650785.4,295.8649,295.8649,292.9063,2017-08-14
Watoto Fund,3441743784.04,11640468.78,295.6705,295.6705,292.7138,2017-08-11
Watoto Fund,3441743784.04,11640468.78,295.6705,295.6705,292.7138,2017-08-11
Watoto Fund,3440746094.73,11639673.37,295.605,295.605,292.649,2017-08-10
Watoto Fund,3440746094.73,11639673.37,295.605,295.605,292.649,2017-08-10
Watoto Fund,3419332532.31,11638826.21,293.7867,293.7867,290.8488,2017-08-09
Watoto Fund,3419332532.31,11638826.21,293.7867,293.7867,290.8488,2017-08-09
Watoto Fund,3417522006.27,11637839.58,293.6561,293.6561,290.7195,2017-08-07
Watoto Fund,3417522006.27,11637839.58,293.6561,293.6561,290.7195,2017-08-07
Watoto Fund,3436233194.76,11636468.0,295.2986,295.2986,292.3457,2017-08-04
Watoto Fund,3436233194.76,11636468.0,295.2986,295.2986,292.3457,2017-08-04
Watoto Fund,3435402299.35,11636230.74,295.2333,295.2333,292.2809,2017-08-03
Watoto Fund,3435402299.35,11636230.74,295.2333,295.2333,292.2809,2017-08-03
Watoto Fund,3431897482.04,11629792.15,295.0953,295.0953,292.1444,2017-08-02
Watoto Fund,3431897482.04,11629792.15,295.0953,295.0953,292.1444,2017-08-02
Watoto Fund,3432499497.32,11634216.08,295.0349,295.0349,292.0845,2017-08-01
Watoto Fund,3432499497.32,11634216.08,295.0349,295.0349,292.0845,2017-08-01
Watoto Fund,3430832691.77,11631012.33,294.9728,294.9728,292.0231,2017-07-31
Watoto Fund,3430832691.77,11631012.33,294.9728,294.9728,292.0231,2017-07-31
Watoto Fund,3428518144.78,11630503.42,294.7867,294.7867,291.8389,2017-07-28
Watoto Fund,3428518144.78,11630503.42,294.7867,294.7867,291.8389,2017-07-28
Watoto Fund,3462085601.94,11746847.33,294.7247,294.7247,291.7774,2017-07-27
Watoto Fund,3462085601.94,11746847.33,294.7247,294.7247,291.7774,2017-07-27
Watoto Fund,3460346505.07,11743385.63,294.6634,294.6634,291.7168,2017-07-26
Watoto Fund,3460346505.07,11743385.63,294.6634,294.6634,291.7168,2017-07-26
Watoto Fund,3458163226.07,11738259.77,294.6061,294.6061,291.6601,2017-07-25
Watoto Fund,3458163226.07,11738259.77,294.6061,294.6061,291.6601,2017-07-25
Watoto Fund,3456424797.54,11736341.23,294.5062,294.5062,291.5611,2017-07-24
Watoto Fund,3456424797.54,11736341.23,294.5062,294.5062,291.5611,2017-07-24
Watoto Fund,3454286583.15,11735933.64,294.3342,294.3342,291.3909,2017-07-21
Watoto Fund,3454286583.15,11735933.64,294.3342,294.3342,291.3909,2017-07-21
Watoto Fund,3453474851.46,11735780.88,294.2689,294.2689,291.3262,2017-07-20
Watoto Fund,3453474851.46,11735780.88,294.2689,294.2689,291.3262,2017-07-20
Watoto Fund,3459328113.84,11734640.96,294.7962,294.7962,291.8483,2017-07-19
Watoto Fund,3459328113.84,11734640.96,294.7962,294.7962,291.8483,2017-07-19
Watoto Fund,3453553348.09,11714163.95,294.8186,294.8186,291.8704,2017-07-18
Watoto Fund,3453553348.09,11714163.95,294.8186,294.8186,291.8704,2017-07-18
Watoto Fund,3452734365.71,11713892.54,294.7555,294.7555,291.808,2017-07-17
Watoto Fund,3452734365.71,11713892.54,294.7555,294.7555,291.808,2017-07-17
Watoto Fund,3440412495.12,11679569.52,294.5667,294.5667,291.6211,2017-07-14
Watoto Fund,3440412495.12,11679569.52,294.5667,294.5667,291.6211,2017-07-14
Watoto Fund,3428177178.03,11680013.18,293.508,293.508,290.5729,2017-07-13
Watoto Fund,3428177178.03,11680013.18,293.508,293.508,290.5729,2017-07-13
