Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Jikimu Fund,"22,760,185,185.69","182,036,345.30",125.031,125.031,122.5304,15-06-2017
Liquid Fund,"12,287,618,657.26","73,869,671.36",166.3419,166.3419,166.3419,15-06-2017
Liquid Fund,"12,287,618,657.26","73,869,671.36",166.3419,166.3419,166.3419,15-06-2017
Umoja Fund,"198,188,015,797.12","403,570,757.76",491.0862,491.0862,486.1753,14-06-2017
Umoja Fund,"198,188,015,797.12","403,570,757.76",491.0862,491.0862,486.1753,14-06-2017
Wekeza Maisha Fund,"3,728,879,949.01","11,528,406.58",323.4515,323.4515,323.4515,14-06-2017
Wekeza Maisha Fund,"3,728,879,949.01","11,528,406.58",323.4515,323.4515,323.4515,14-06-2017
Watoto Fund,"3,354,459,923.21","11,690,138.27",286.9478,286.9478,284.0784,14-06-2017
Watoto Fund,"3,354,459,923.21","11,690,138.27",286.9478,286.9478,284.0784,14-06-2017
Jikimu Fund,"22,606,741,902.20","181,813,858.88",124.34,124.34,121.8532,14-06-2017
Jikimu Fund,"22,606,741,902.20","181,813,858.88",124.34,124.34,121.8532,14-06-2017
Liquid Fund,"12,314,870,403.57","74,061,837.90",166.2782,166.2782,166.2782,14-06-2017
Liquid Fund,"12,314,870,403.57","74,061,837.90",166.2782,166.2782,166.2782,14-06-2017
Umoja Fund,"198,127,011,911.32","403,538,812.66",490.9739,490.9739,486.0641,13-06-2017
Umoja Fund,"198,127,011,911.32","403,538,812.66",490.9739,490.9739,486.0641,13-06-2017
Wekeza Maisha Fund,"3,727,883,819.79","11,527,916.94",323.3788,323.3788,316.9112,13-06-2017
Wekeza Maisha Fund,"3,727,883,819.79","11,527,916.94",323.3788,323.3788,316.9112,13-06-2017
Watoto Fund,"3,353,570,892.44","11,689,611.92",286.8847,286.8847,284.0159,13-06-2017
Watoto Fund,"3,353,570,892.44","11,689,611.92",286.8847,286.8847,284.0159,13-06-2017
Jikimu Fund,"22,597,195,738.69","181,794,443.87",124.3008,124.3008,121.8148,13-06-2017
Jikimu Fund,"22,597,195,738.69","181,794,443.87",124.3008,124.3008,121.8148,13-06-2017
Liquid Fund,"12,326,591,956.21","74,160,779.98",166.2144,166.2144,166.2144,13-06-2017
Liquid Fund,"12,326,591,956.21","74,160,779.98",166.2144,166.2144,166.2144,13-06-2017
Umoja Fund,"198,072,549,795.89","403,520,978.43",490.8606,490.8606,485.952,12/6/2017
Umoja Fund,"198,072,549,795.89","403,520,978.43",490.8606,490.8606,485.952,12/6/2017
Wekeza Maisha Fund,"3,726,603,944.95","11,526,549.26",323.3061,323.3061,316.84,12/6/2017
Wekeza Maisha Fund,"3,726,603,944.95","11,526,549.26",323.3061,323.3061,316.84,12/6/2017
Watoto Fund,"3,352,312,925.50","11,687,798.96",286.8216,286.8216,283.9534,12/6/2017
Watoto Fund,"3,352,312,925.50","11,687,798.96",286.8216,286.8216,283.9534,12/6/2017
Jikimu Fund,"22,579,997,591.79","181,710,259.94",124.2637,124.2637,121.7785,12/6/2017
Jikimu Fund,"22,579,997,591.79","181,710,259.94",124.2637,124.2637,121.7785,12/6/2017
Liquid Fund,"12,309,441,915.36","74,085,850.45",166.1511,166.1511,166.1511,12/6/2017
Liquid Fund,"12,309,441,915.36","74,085,850.45",166.1511,166.1511,166.1511,12/6/2017
Umoja Fund,"198,319,978,296.30","404,213,093.96",490.6322,490.6322,485.7259,9/6/2017
Umoja Fund,"198,319,978,296.30","404,213,093.96",490.6322,490.6322,485.7259,9/6/2017
Wekeza Maisha Fund,"3,725,613,797.20","11,527,549.01",323.1922,323.1922,316.7283,9/6/2017
Wekeza Maisha Fund,"3,725,613,797.20","11,527,549.01",323.1922,323.1922,316.7283,9/6/2017
Watoto Fund,"3,352,200,606.35","11,688,153.49",286.8033,286.8033,283.9352,9/6/2017
Watoto Fund,"3,352,200,606.35","11,688,153.49",286.8033,286.8033,283.9352,9/6/2017
Jikimu Fund,"22,587,375,986.37","181,845,360.83",124.212,124.212,121.7278,9/6/2017
Jikimu Fund,"22,587,375,986.37","181,845,360.83",124.212,124.212,121.7278,9/6/2017
Liquid Fund,"12,473,242,058.46","75,158,406.56",165.9594,165.9594,165.9594,9/6/2017
Liquid Fund,"12,473,242,058.46","75,158,406.56",165.9594,165.9594,165.9594,9/6/2017
Umoja Fund,"198,297,421,211.06","404,208,081.13",490.5825,490.5825,485.6767,8/6/2017
Umoja Fund,"198,297,421,211.06","404,208,081.13",490.5825,490.5825,485.6767,8/6/2017
Wekeza Maisha Fund,"3,726,991,546.85","11,527,417.56",323.3154,323.3154,316.8491,8/6/2017
Wekeza Maisha Fund,"3,726,991,546.85","11,527,417.56",323.3154,323.3154,316.8491,8/6/2017
Watoto Fund,"3,353,379,595.49","11,687,369.27",286.9234,286.9234,284.0542,8/6/2017
Watoto Fund,"3,353,379,595.49","11,687,369.27",286.9234,286.9234,284.0542,8/6/2017
Jikimu Fund,"22,580,889,179.89","181,840,234.34",124.1798,124.1798,121.6962,8/6/2017
Jikimu Fund,"22,580,889,179.89","181,840,234.34",124.1798,124.1798,121.6962,8/6/2017
Liquid Fund,"12,630,113,950.05","76,132,877.78",165.8957,165.8957,165.8957,8/6/2017
Liquid Fund,"12,630,113,950.05","76,132,877.78",165.8957,165.8957,165.8957,8/6/2017
Umoja Fund,"198,540,067,037.48","404,206,490.85",491.1848,491.1848,486.2729,7/6/2017
Umoja Fund,"198,540,067,037.48","404,206,490.85",491.1848,491.1848,486.2729,7/6/2017
Wekeza Maisha Fund,"3,725,890,128.29","11,526,602.45",323.2427,323.2427,316.7778,7/6/2017
Wekeza Maisha Fund,"3,725,890,128.29","11,526,602.45",323.2427,323.2427,316.7778,7/6/2017
Watoto Fund,"3,350,318,440.51","11,679,281.71",286.86,286.86,283.9914,7/6/2017
Watoto Fund,"3,350,318,440.51","11,679,281.71",286.86,286.86,283.9914,7/6/2017
Jikimu Fund,"22,616,569,546.25","181,840,234.34",124.376,124.376,121.8885,7/6/2017
Jikimu Fund,"22,616,569,546.25","181,840,234.34",124.376,124.376,121.8885,7/6/2017
Liquid Fund,"12,581,697,025.36","75,869,621.15",165.8331,165.8331,165.8331,7/6/2017
Liquid Fund,"12,581,697,025.36","75,869,621.15",165.8331,165.8331,165.8331,7/6/2017
Umoja Fund,"198,555,860,950.86","404,331,122.90",491.0724,491.0724,486.1617,6/6/2017
Umoja Fund,"198,555,860,950.86","404,331,122.90",491.0724,491.0724,486.1617,6/6/2017
Wekeza Maisha Fund,"3,725,155,396.58","11,526,972.00",323.1686,323.1686,316.7052,6/6/2017
Wekeza Maisha Fund,"3,725,155,396.58","11,526,972.00",323.1686,323.1686,316.7052,6/6/2017
Watoto Fund,"3,366,208,914.83","11,737,286.59",286.7962,286.7962,283.9282,6/6/2017
Watoto Fund,"3,366,208,914.83","11,737,286.59",286.7962,286.7962,283.9282,6/6/2017
Jikimu Fund,"22,766,698,324.65","183,103,975.87",124.3375,124.3375,121.8508,6/6/2017
Jikimu Fund,"22,766,698,324.65","183,103,975.87",124.3375,124.3375,121.8508,6/6/2017
Liquid Fund,"12,540,933,480.48","75,652,834.62",165.7695,165.7695,165.7695,6/6/2017
Liquid Fund,"12,540,933,480.48","75,652,834.62",165.7695,165.7695,165.7695,6/6/2017
Umoja Fund,"198,506,854,581.49","404,323,676.35",490.9603,490.9603,486.0507,5/6/2017
Umoja Fund,"198,506,854,581.49","404,323,676.35",490.9603,490.9603,486.0507,5/6/2017
Wekeza Maisha Fund,"3,734,327,593.20","11,557,976.29",323.0953,323.0953,316.6334,5/6/2017
Wekeza Maisha Fund,"3,734,327,593.20","11,557,976.29",323.0953,323.0953,316.6334,5/6/2017
Watoto Fund,"3,360,227,488.70","11,719,011.63",286.733,286.733,283.8657,5/6/2017
Watoto Fund,"3,360,227,488.70","11,719,011.63",286.733,286.733,283.8657,5/6/2017
Jikimu Fund,"22,754,354,672.93","183,059,626.66",124.3002,124.3002,121.8142,5/6/2017
Jikimu Fund,"22,754,354,672.93","183,059,626.66",124.3002,124.3002,121.8142,5/6/2017
Liquid Fund,"12,536,178,668.64","75,652,834.62",165.7067,165.7067,165.7067,5/6/2017
Liquid Fund,"12,536,178,668.64","75,652,834.62",165.7067,165.7067,165.7067,5/6/2017
Umoja Fund,"198,363,695,043.91","404,310,456.04",490.6222,490.6222,485.716,2/6/2017
Umoja Fund,"198,363,695,043.91","404,310,456.04",490.6222,490.6222,485.716,2/6/2017
Wekeza Maisha Fund,"3,728,678,323.76","11,554,520.86",322.703,322.703,316.2489,2/6/2017
Wekeza Maisha Fund,"3,728,678,323.76","11,554,520.86",322.703,322.703,316.2489,2/6/2017
Watoto Fund,"3,357,690,314.41","11,717,912.33",286.5434,286.5434,283.678,2/6/2017
Watoto Fund,"3,357,690,314.41","11,717,912.33",286.5434,286.5434,283.678,2/6/2017
Jikimu Fund,"22,730,357,628.25","183,031,443.61",124.1883,124.1883,121.7045,2/6/2017
Jikimu Fund,"22,730,357,628.25","183,031,443.61",124.1883,124.1883,121.7045,2/6/2017
Liquid Fund,"12,476,751,180.79","75,379,844.79",165.5184,165.5184,165.5184,2/6/2017
Liquid Fund,"12,476,751,180.79","75,379,844.79",165.5184,165.5184,165.5184,2/6/2017
Umoja Fund,"198,396,400,117.73","404,470,701.42",490.5087,490.5087,485.6036,1/6/2017
Umoja Fund,"198,396,400,117.73","404,470,701.42",490.5087,490.5087,485.6036,1/6/2017
Wekeza Maisha Fund,"3,726,644,963.03","11,550,837.43",322.6299,322.6299,316.1773,1/6/2017
Wekeza Maisha Fund,"3,726,644,963.03","11,550,837.43",322.6299,322.6299,316.1773,1/6/2017
Watoto Fund,"3,356,124,658.52","11,715,032.54",286.4802,286.4802,283.6154,1/6/2017
Watoto Fund,"3,356,124,658.52","11,715,032.54",286.4802,286.4802,283.6154,1/6/2017
Jikimu Fund,"22,792,457,220.18","183,586,700.72",124.1509,124.1509,121.6679,1/6/2017
Jikimu Fund,"22,792,457,220.18","183,586,700.72",124.1509,124.1509,121.6679,1/6/2017
Liquid Fund,"12,487,505,522.82","75,473,663.98",165.4551,165.4551,165.4551,1/6/2017
Liquid Fund,"12,487,505,522.82","75,473,663.98",165.4551,165.4551,165.4551,1/6/2017
Umoja Fund,"198,347,148,904.08","404,462,288.86",490.3971,490.3971,485.4932,31-05-2017
Umoja Fund,"198,347,148,904.08","404,462,288.86",490.3971,490.3971,485.4932,31-05-2017
Wekeza Maisha Fund,"3,746,107,643.19","11,613,796.35",322.5567,322.5567,316.1056,31-05-2017
Wekeza Maisha Fund,"3,746,107,643.19","11,613,796.35",322.5567,322.5567,316.1056,31-05-2017
Watoto Fund,"3,355,189,924.27","11,714,358.27",286.4169,286.4169,283.5527,31-05-2017
Watoto Fund,"3,355,189,924.27","11,714,358.27",286.4169,286.4169,283.5527,31-05-2017
Jikimu Fund,"22,785,431,903.55","183,585,129.21",124.1137,124.1137,121.6314,31-05-2017
Jikimu Fund,"22,785,431,903.55","183,585,129.21",124.1137,124.1137,121.6314,31-05-2017
Liquid Fund,"12,456,747,539.51","75,316,461.80",165.3921,165.3921,165.3921,31-05-2017
Liquid Fund,"12,456,747,539.51","75,316,461.80",165.3921,165.3921,165.3921,31-05-2017
Umoja Fund,"198,285,317,646.53","404,472,929.96",490.2314,490.2314,485.3291,30-05-2017
Umoja Fund,"198,285,317,646.53","404,472,929.96",490.2314,490.2314,485.3291,30-05-2017
Wekeza Maisha Fund,"3,741,652,375.01","11,613,666.92",322.1767,322.1767,315.7331,30-05-2017
Wekeza Maisha Fund,"3,741,652,375.01","11,613,666.92",322.1767,322.1767,315.7331,30-05-2017
Watoto Fund,"3,352,518,548.08","11,710,934.52",286.2725,286.2725,283.4098,30-05-2017
Watoto Fund,"3,352,518,548.08","11,710,934.52",286.2725,286.2725,283.4098,30-05-2017
Jikimu Fund,"22,722,221,243.99","183,172,077.01",124.0485,124.0485,121.5675,30-05-2017
Jikimu Fund,"22,722,221,243.99","183,172,077.01",124.0485,124.0485,121.5675,30-05-2017
Liquid Fund,"12,450,995,633.02","75,310,359.80",165.3291,165.3291,165.3291,30-05-2017
Liquid Fund,"12,450,995,633.02","75,310,359.80",165.3291,165.3291,165.3291,30-05-2017
Umoja Fund,"196,815,748,148.61","404,685,061.19",486.343,486.343,481.4796,29-05-2017
Umoja Fund,"196,815,748,148.61","404,685,061.19",486.343,486.343,481.4796,29-05-2017
Wekeza Maisha Fund,"3,719,208,370.83","11,613,354.67",320.2527,320.2527,313.8477,29-05-2017
Wekeza Maisha Fund,"3,719,208,370.83","11,613,354.67",320.2527,320.2527,313.8477,29-05-2017
Watoto Fund,"3,335,631,749.63","11,725,891.98",284.4672,284.4672,281.6225,29-05-2017
Watoto Fund,"3,335,631,749.63","11,725,891.98",284.4672,284.4672,281.6225,29-05-2017
Jikimu Fund,"22,666,100,747.99","183,194,317.37",123.7271,123.7271,121.2526,29-05-2017
Jikimu Fund,"22,666,100,747.99","183,194,317.37",123.7271,123.7271,121.2526,29-05-2017
Liquid Fund,"12,468,893,834.81","75,447,255.83",165.2664,165.2664,165.2664,29-05-2017
Liquid Fund,"12,468,893,834.81","75,447,255.83",165.2664,165.2664,165.2664,29-05-2017
Umoja Fund,"196,676,721,640.71","404,682,370.84",486.0027,486.0027,481.1427,26-05-2017
Umoja Fund,"196,676,721,640.71","404,682,370.84",486.0027,486.0027,481.1427,26-05-2017
Wekeza Maisha Fund,"3,716,654,951.58","11,613,302.59",320.0343,320.0343,313.6336,26-05-2017
Wekeza Maisha Fund,"3,716,654,951.58","11,613,302.59",320.0343,320.0343,313.6336,26-05-2017
Watoto Fund,"3,333,372,900.71","11,725,786.45",284.2771,284.2771,281.4344,26-05-2017
Watoto Fund,"3,333,372,900.71","11,725,786.45",284.2771,284.2771,281.4344,26-05-2017
Jikimu Fund,"22,645,388,052.40","183,192,293.14",123.6154,123.6154,121.1431,26-05-2017
Jikimu Fund,"22,645,388,052.40","183,192,293.14",123.6154,123.6154,121.1431,26-05-2017
Liquid Fund,"12,421,679,240.96","75,247,393.74",165.0779,165.0779,165.0779,26-05-2017
Liquid Fund,"12,421,679,240.96","75,247,393.74",165.0779,165.0779,165.0779,26-05-2017
Umoja Fund,"196,652,124,983.70","404,680,142.81",485.9446,485.9446,481.0851,25-05-2017
Umoja Fund,"196,652,124,983.70","404,680,142.81",485.9446,485.9446,481.0851,25-05-2017
Wekeza Maisha Fund,"3,715,873,089.57","11,613,114.95",319.9721,319.9721,313.5727,25-05-2017
Wekeza Maisha Fund,"3,715,873,089.57","11,613,114.95",319.9721,319.9721,313.5727,25-05-2017
Watoto Fund,"3,333,547,061.14","11,725,469.89",284.2997,284.2997,281.4567,25-05-2017
Watoto Fund,"3,333,547,061.14","11,725,469.89",284.2997,284.2997,281.4567,25-05-2017
Jikimu Fund,"22,618,370,696.51","183,028,832.42",123.5782,123.5782,121.1066,25-05-2017
Jikimu Fund,"22,618,370,696.51","183,028,832.42",123.5782,123.5782,121.1066,25-05-2017
Liquid Fund,"12,398,496,603.48","75,135,328.22",165.0155,165.0155,165.0155,25-05-2017
Liquid Fund,"12,398,496,603.48","75,135,328.22",165.0155,165.0155,165.0155,25-05-2017
Umoja Fund,"196,794,539,568.06","405,067,245.52",485.8318,485.8318,480.9735,24-05-2017
Umoja Fund,"196,794,539,568.06","405,067,245.52",485.8318,485.8318,480.9735,24-05-2017
Wekeza Maisha Fund,"3,716,293,761.68","11,617,138.88",319.8975,319.8975,313.4996,24-05-2017
Wekeza Maisha Fund,"3,716,293,761.68","11,617,138.88",319.8975,319.8975,313.4996,24-05-2017
Watoto Fund,"3,334,010,088.96","11,729,741.51",284.2356,284.2356,281.3932,24-05-2017
Watoto Fund,"3,334,010,088.96","11,729,741.51",284.2356,284.2356,281.3932,24-05-2017
Jikimu Fund,"22,618,799,219.55","183,087,246.96",123.5411,123.5411,121.0703,24-05-2017
Jikimu Fund,"22,618,799,219.55","183,087,246.96",123.5411,123.5411,121.0703,24-05-2017
Liquid Fund,"12,405,853,992.38","75,208,592.18",164.9526,164.9526,164.9526,24-05-2017
Liquid Fund,"12,405,853,992.38","75,208,592.18",164.9526,164.9526,164.9526,24-05-2017
Umoja Fund,"196,742,656,668.30","405,054,986.08",485.7184,485.7184,480.8612,23-05-2017
Umoja Fund,"196,742,656,668.30","405,054,986.08",485.7184,485.7184,480.8612,23-05-2017
Wekeza Maisha Fund,"3,715,312,240.26","11,616,779.31",319.8229,319.8229,313.4265,23-05-2017
Wekeza Maisha Fund,"3,715,312,240.26","11,616,779.31",319.8229,319.8229,313.4265,23-05-2017
Watoto Fund,"3,330,959,816.48","11,721,646.88",284.1717,284.1717,281.3299,23-05-2017
Watoto Fund,"3,330,959,816.48","11,721,646.88",284.1717,284.1717,281.3299,23-05-2017
Jikimu Fund,"22,611,677,400.81","183,085,627.58",123.5033,123.5033,121.0332,23-05-2017
Jikimu Fund,"22,611,677,400.81","183,085,627.58",123.5033,123.5033,121.0332,23-05-2017
Liquid Fund,"12,401,128,640.60","75,208,592.18",164.8898,164.8898,164.8898,23-05-2017
Liquid Fund,"12,401,128,640.60","75,208,592.18",164.8898,164.8898,164.8898,23-05-2017
Umoja Fund,"196,692,370,214.92","405,046,023.83",485.605,485.605,480.7489,22-05-2017
Umoja Fund,"196,692,370,214.92","405,046,023.83",485.605,485.605,480.7489,22-05-2017
Wekeza Maisha Fund,"3,714,044,683.94","11,615,526.95",319.7483,319.7483,313.3533,22-05-2017
Wekeza Maisha Fund,"3,714,044,683.94","11,615,526.95",319.7483,319.7483,313.3533,22-05-2017
Watoto Fund,"3,329,202,908.40","11,718,074.30",284.1084,284.1084,281.2673,22-05-2017
Watoto Fund,"3,329,202,908.40","11,718,074.30",284.1084,284.1084,281.2673,22-05-2017
Jikimu Fund,"22,582,859,534.10","182,907,573.85",123.466,123.466,120.9966,22-05-2017
Jikimu Fund,"22,582,859,534.10","182,907,573.85",123.466,123.466,120.9966,22-05-2017
Liquid Fund,"12,349,896,366.36","74,926,432.29",164.827,164.827,164.827,22-05-2017
Liquid Fund,"12,349,896,366.36","74,926,432.29",164.827,164.827,164.827,22-05-2017
Umoja Fund,"196,595,209,070.42","405,197,728.36",485.1834,485.1834,480.3316,19-05-2017
Umoja Fund,"196,595,209,070.42","405,197,728.36",485.1834,485.1834,480.3316,19-05-2017
Wekeza Maisha Fund,"3,709,814,358.59","11,613,216.48",319.4476,319.4476,313.0587,19-05-2017
Wekeza Maisha Fund,"3,709,814,358.59","11,613,216.48",319.4476,319.4476,313.0587,19-05-2017
Watoto Fund,"3,332,944,754.60","11,744,307.80",283.7924,283.7924,280.9544,19-05-2017
Watoto Fund,"3,332,944,754.60","11,744,307.80",283.7924,283.7924,280.9544,19-05-2017
Jikimu Fund,"22,558,996,128.68","182,944,043.01",123.3109,123.3109,120.8447,19-05-2017
Jikimu Fund,"22,558,996,128.68","182,944,043.01",123.3109,123.3109,120.8447,19-05-2017
Liquid Fund,"12,349,171,767.29","75,037,665.37",164.573,164.573,164.573,19-05-2017
Liquid Fund,"12,349,171,767.29","75,037,665.37",164.573,164.573,164.573,19-05-2017
Umoja Fund,"198,093,095,079.96","405,197,893.92",488.8799,488.8799,483.9911,18-05-2017
Umoja Fund,"198,093,095,079.96","405,197,893.92",488.8799,488.8799,483.9911,18-05-2017
Wekeza Maisha Fund,"3,734,937,873.42","11,611,993.46",321.6448,321.6448,315.212,18-05-2017
Wekeza Maisha Fund,"3,734,937,873.42","11,611,993.46",321.6448,321.6448,315.212,18-05-2017
Watoto Fund,"3,355,369,271.34","11,743,520.14",285.7209,285.7209,282.8637,18-05-2017
Watoto Fund,"3,355,369,271.34","11,743,520.14",285.7209,285.7209,282.8637,18-05-2017
Jikimu Fund,"22,621,955,282.09","182,978,780.52",123.6316,123.6316,121.1589,18-05-2017
Jikimu Fund,"22,621,955,282.09","182,978,780.52",123.6316,123.6316,121.1589,18-05-2017
Liquid Fund,"12,319,575,022.16","74,885,700.50",164.5117,164.5117,164.5117,18-05-2017
Liquid Fund,"12,319,575,022.16","74,885,700.50",164.5117,164.5117,164.5117,18-05-2017
Umoja Fund,"198,054,879,890.78","405,213,317.50",488.767,488.767,483.8793,17-05-2017
Umoja Fund,"198,054,879,890.78","405,213,317.50",488.767,488.767,483.8793,17-05-2017
Wekeza Maisha Fund,"3,733,809,268.52","11,611,225.34",321.5689,321.5689,315.1375,17-05-2017
Wekeza Maisha Fund,"3,733,809,268.52","11,611,225.34",321.5689,321.5689,315.1375,17-05-2017
Watoto Fund,"3,354,460,324.02","11,742,942.46",285.6576,285.6576,282.801,17-05-2017
Watoto Fund,"3,354,460,324.02","11,742,942.46",285.6576,285.6576,282.801,17-05-2017
Jikimu Fund,"22,631,593,063.03","183,112,591.48",123.5939,123.5939,121.122,17-05-2017
Jikimu Fund,"22,631,593,063.03","183,112,591.48",123.5939,123.5939,121.122,17-05-2017
Liquid Fund,"12,175,207,863.44","74,035,817.04",164.4502,164.4502,164.4502,17-05-2017
Liquid Fund,"12,175,207,863.44","74,035,817.04",164.4502,164.4502,164.4502,17-05-2017
Umoja Fund,"198,092,836,254.93","405,383,595.01",488.6553,488.6553,483.7687,16-05-2017
Umoja Fund,"198,092,836,254.93","405,383,595.01",488.6553,488.6553,483.7687,16-05-2017
Wekeza Maisha Fund,"3,732,627,864.80","11,610,292.20",321.493,321.493,315.0632,16-05-2017
Wekeza Maisha Fund,"3,732,627,864.80","11,610,292.20",321.493,321.493,315.0632,16-05-2017
Watoto Fund,"3,353,261,184.00","11,741,366.80",285.5938,285.5938,282.7378,16-05-2017
Watoto Fund,"3,353,261,184.00","11,741,366.80",285.5938,285.5938,282.7378,16-05-2017
Jikimu Fund,"22,653,984,358.27","183,349,755.03",123.5561,123.5561,121.085,16-05-2017
Jikimu Fund,"22,653,984,358.27","183,349,755.03",123.5561,123.5561,121.085,16-05-2017
Liquid Fund,"12,186,595,345.56","74,133,147.80",164.3879,164.3879,164.3879,16-05-2017
Liquid Fund,"12,186,595,345.56","74,133,147.80",164.3879,164.3879,164.3879,16-05-2017
Umoja Fund,"198,038,135,690.39","405,367,824.70",488.5394,488.5394,483.654,15-05-2017
Umoja Fund,"198,038,135,690.39","405,367,824.70",488.5394,488.5394,483.654,15-05-2017
Wekeza Maisha Fund,"3,731,652,969.14","11,610,001.89",321.4171,321.4171,314.9887,15-05-2017
Wekeza Maisha Fund,"3,731,652,969.14","11,610,001.89",321.4171,321.4171,314.9887,15-05-2017
Watoto Fund,"3,346,751,619.67","11,721,195.00",285.5299,285.5299,282.6746,15-05-2017
Watoto Fund,"3,346,751,619.67","11,721,195.00",285.5299,285.5299,282.6746,15-05-2017
Jikimu Fund,"22,646,031,649.93","183,341,300.42",123.5184,123.5184,121.0481,15-05-2017
Jikimu Fund,"22,646,031,649.93","183,341,300.42",123.5184,123.5184,121.0481,15-05-2017
Liquid Fund,"12,166,561,277.66","74,039,339.63",164.3256,164.3256,164.3256,15-05-2017
Liquid Fund,"12,166,561,277.66","74,039,339.63",164.3256,164.3256,164.3256,15-05-2017
Umoja Fund,"197,886,880,819.78","405,346,397.68",488.192,488.192,483.3101,12/5/2017
Umoja Fund,"197,886,880,819.78","405,346,397.68",488.192,488.192,483.3101,12/5/2017
Wekeza Maisha Fund,"3,728,924,613.95","11,609,737.25",321.1894,321.1894,314.7656,12/5/2017
Wekeza Maisha Fund,"3,728,924,613.95","11,609,737.25",321.1894,321.1894,314.7656,12/5/2017
Watoto Fund,"3,340,696,860.16","11,707,807.43",285.3392,285.3392,282.4858,12/5/2017
Watoto Fund,"3,340,696,860.16","11,707,807.43",285.3392,285.3392,282.4858,12/5/2017
Jikimu Fund,"22,575,366,044.61","182,936,132.75",123.4057,123.4057,120.9376,12/5/2017
Jikimu Fund,"22,575,366,044.61","182,936,132.75",123.4057,123.4057,120.9376,12/5/2017
Liquid Fund,"12,091,794,670.90","73,667,704.98",164.1397,164.1397,164.1397,12/5/2017
Liquid Fund,"12,091,794,670.90","73,667,704.98",164.1397,164.1397,164.1397,12/5/2017
Umoja Fund,"197,988,515,818.41","405,687,143.65",488.0325,488.0325,483.1522,11/5/2017
Umoja Fund,"197,988,515,818.41","405,687,143.65",488.0325,488.0325,483.1522,11/5/2017
Wekeza Maisha Fund,"3,727,748,558.71","11,608,820.45",321.1135,321.1135,314.6912,11/5/2017
Wekeza Maisha Fund,"3,727,748,558.71","11,608,820.45",321.1135,321.1135,314.6912,11/5/2017
Watoto Fund,"3,335,647,729.27","11,692,728.50",285.2754,285.2754,282.4226,11/5/2017
Watoto Fund,"3,335,647,729.27","11,692,728.50",285.2754,285.2754,282.4226,11/5/2017
Jikimu Fund,"22,649,015,898.66","183,589,514.77",123.3677,123.3677,120.9003,11/5/2017
Jikimu Fund,"22,649,015,898.66","183,589,514.77",123.3677,123.3677,120.9003,11/5/2017
Liquid Fund,"12,081,410,193.64","73,632,534.08",164.0768,164.0768,164.0768,11/5/2017
Liquid Fund,"12,081,410,193.64","73,632,534.08",164.0768,164.0768,164.0768,11/5/2017
Umoja Fund,"197,938,840,977.37","405,683,477.58",487.9145,487.9145,483.0353,10/5/2017
Umoja Fund,"197,938,840,977.37","405,683,477.58",487.9145,487.9145,483.0353,10/5/2017
Wekeza Maisha Fund,"3,725,810,888.51","11,605,669.13",321.0337,321.0337,314.613,10/5/2017
Wekeza Maisha Fund,"3,725,810,888.51","11,605,669.13",321.0337,321.0337,314.613,10/5/2017
Watoto Fund,"3,332,163,396.80","11,683,251.61",285.2086,285.2086,282.3565,10/5/2017
Watoto Fund,"3,332,163,396.80","11,683,251.61",285.2086,285.2086,282.3565,10/5/2017
Jikimu Fund,"22,646,830,296.89","183,628,880.10",123.3293,123.3293,120.8628,10/5/2017
Jikimu Fund,"22,646,830,296.89","183,628,880.10",123.3293,123.3293,120.8628,10/5/2017
Liquid Fund,"12,071,802,062.00","73,602,048.98",164.0145,164.0145,164.0145,10/5/2017
Liquid Fund,"12,071,802,062.00","73,602,048.98",164.0145,164.0145,164.0145,10/5/2017
Umoja Fund,"197,867,128,233.94","405,657,567.77",487.7689,487.7689,482.8912,9/5/2017
Umoja Fund,"197,867,128,233.94","405,657,567.77",487.7689,487.7689,482.8912,9/5/2017
Wekeza Maisha Fund,"3,723,927,419.84","11,603,622.94",320.928,320.928,314.5094,9/5/2017
Wekeza Maisha Fund,"3,723,927,419.84","11,603,622.94",320.928,320.928,314.5094,9/5/2017
Watoto Fund,"3,330,522,137.80","11,682,059.04",285.0972,285.0972,282.2462,9/5/2017
Watoto Fund,"3,330,522,137.80","11,682,059.04",285.0972,285.0972,282.2462,9/5/2017
Jikimu Fund,"22,627,136,977.91","183,628,880.10",123.2221,123.2221,120.7577,9/5/2017
Jikimu Fund,"22,627,136,977.91","183,628,880.10",123.2221,123.2221,120.7577,9/5/2017
Liquid Fund,"12,020,856,535.58","73,320,125.60",163.9513,163.9513,163.9513,9/5/2017
Liquid Fund,"12,020,856,535.58","73,320,125.60",163.9513,163.9513,163.9513,9/5/2017
Umoja Fund,"199,562,144,240.64","406,096,439.75",491.4156,491.4156,486.5015,8/5/2017
Umoja Fund,"199,562,144,240.64","406,096,439.75",491.4156,491.4156,486.5015,8/5/2017
Wekeza Maisha Fund,"3,747,419,183.92","11,612,699.21",322.7001,322.7001,316.2461,8/5/2017
Wekeza Maisha Fund,"3,747,419,183.92","11,612,699.21",322.7001,322.7001,316.2461,8/5/2017
Watoto Fund,"3,359,516,283.12","11,714,773.84",286.776,286.776,283.9083,8/5/2017
Watoto Fund,"3,359,516,283.12","11,714,773.84",286.776,286.776,283.9083,8/5/2017
