Scheme Name,Net Asset Value,Outstanding Number of Units,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Date Valued
Liquid Fund,559272074566.94,1632828600.86,342.5173,342.5173,342.5173,2022-12-30
Liquid Fund,558525557768.56,1631110418.38,342.4204,342.4204,342.4204,2022-12-29
Liquid Fund,557642382979.22,1628991151.64,342.3238,342.3238,342.3238,2022-12-28
Liquid Fund,554656675730.25,1620728287.36,342.2268,342.2268,342.2268,2022-12-27
Liquid Fund,551445797116.6,1613173610.54,341.8391,341.8391,341.8391,2022-12-23
Liquid Fund,551713135561.0,1614416060.12,341.7416,341.7416,341.7416,2022-12-22
Liquid Fund,569977885062.57,1668847022.09,341.5399,341.5399,341.5399,2022-12-20
Liquid Fund,568912409270.9,1666193049.9,341.4445,341.4445,341.4445,2022-12-19
Liquid Fund,568396584649.56,1666070778.54,341.1599,341.1599,341.1599,2022-12-16
Liquid Fund,568899581273.22,1668011046.08,341.0646,341.0646,341.0646,2022-12-15
Liquid Fund,569232099171.69,1669451067.41,340.9696,340.9696,340.9696,2022-12-14
Liquid Fund,567572894544.31,1665046619.86,340.8751,340.8751,340.8751,2022-12-13
Liquid Fund,566778379271.0,1663181098.89,340.7797,340.7797,340.7797,2022-12-12
Liquid Fund,565642687254.36,1661697383.54,340.4005,340.4005,340.4005,2022-12-08
Liquid Fund,570121620321.59,1675326475.19,340.3048,340.3048,340.3048,2022-12-07
Liquid Fund,569490945956.33,1673940526.0,340.2098,340.2098,340.2098,2022-12-06
Liquid Fund,567617207577.82,1668895073.0,340.1156,340.1156,340.1156,2022-12-05
Liquid Fund,567528860411.82,1670045213.0,339.8284,339.8284,339.8284,2022-12-02
Liquid Fund,566158484352.63,1666481524.0,339.7328,339.7328,339.7328,2022-12-01
Liquid Fund,565324247501.7,1664502675.0,339.6355,339.6355,339.6355,2022-11-30
Liquid Fund,564881195653.74,1663668585.0,339.5395,339.5395,339.5395,2022-11-29
Liquid Fund,562588803630.67,1657379956.0,339.4447,339.4447,339.4447,2022-11-28
Liquid Fund,562214722275.69,1657659661.0,339.1617,339.1617,339.1617,2022-11-25
Liquid Fund,561522909714.91,1656074006.0,339.0687,339.0687,339.0687,2022-11-24
Liquid Fund,560029596515.85,1652133058.0,338.9737,338.9737,338.9737,2022-11-23
Liquid Fund,559346448861.93,1650564782.0,338.8819,338.8819,338.8819,2022-11-22
Liquid Fund,558086628596.89,1647295833.0,338.7896,338.7896,338.7896,2022-11-21
Liquid Fund,538415530223.08,1590510556.0,338.5174,338.5174,338.5174,2022-11-18
Liquid Fund,536935888693.48,1586578984.0,338.4237,338.4237,338.4237,2022-11-17
Liquid Fund,545626007048.61,1615897642.0,337.6612,337.6612,337.6612,2022-11-16
Liquid Fund,545997796062.57,1617456320.0,337.5657,337.5657,337.5657,2022-11-15
Liquid Fund,544223502583.56,1612653940.0,337.4707,337.4707,337.4707,2022-11-14
Liquid Fund,542873247607.18,1610012427.0,337.1858,337.1858,337.1858,2022-11-11
Liquid Fund,541955697845.88,1607743529.0,337.0909,337.0909,337.0909,2022-11-10
Liquid Fund,540801973037.49,1604773842.0,336.9958,336.9958,336.9958,2022-11-09
Liquid Fund,540160512081.24,1603325344.0,336.9001,336.9001,336.9001,2022-11-08
Liquid Fund,538851014397.66,1599887684.0,336.8055,336.8055,336.8055,2022-11-07
Liquid Fund,537277029416.81,1596557714.0,336.5221,336.5221,336.5221,2022-11-04
Liquid Fund,535867343612.26,1592813784.0,336.4281,336.4281,336.4281,2022-11-03
Liquid Fund,530721421176.64,1577959248.0,336.334,336.334,336.334,2022-11-02
Liquid Fund,529218634926.7,1573934940.0,336.2392,336.2392,336.2392,2022-11-01
Liquid Fund,526780863473.42,1567126279.0,336.1445,336.1445,336.1445,2022-10-31
Liquid Fund,525524519453.39,1564712113.0,335.8602,335.8602,335.8602,2022-10-28
Liquid Fund,524726261889.63,1562776463.0,335.7654,335.7654,335.7654,2022-10-27
Liquid Fund,524578919373.43,1562777119.0,335.671,335.671,335.671,2022-10-26
Liquid Fund,523521067774.41,1560067044.0,335.576,335.576,335.576,2022-10-25
Liquid Fund,521376435624.52,1554115618.0,335.4811,335.4811,335.4811,2022-10-24
Liquid Fund,518435818329.16,1546660094.0,335.197,335.197,335.197,2022-10-21
Liquid Fund,564959721987.63,1686951530.0,334.8998,334.8998,334.8998,2022-10-18
Liquid Fund,556926747419.62,1663416153.0,334.809,334.809,334.809,2022-10-17
Liquid Fund,555191358476.36,1661266844.0,334.1976,334.1976,334.1976,2022-10-13
Liquid Fund,554456701217.46,1659530948.0,334.1045,334.1045,334.1045,2022-10-12
Liquid Fund,553867372248.07,1658229614.0,334.0113,334.0113,334.0113,2022-10-11
Liquid Fund,552790104721.44,1656305909.0,333.7488,333.7488,333.7488,2022-10-10
Liquid Fund,551183503769.77,1654121345.0,333.2183,333.2183,333.2183,2022-10-07
Liquid Fund,550106592554.28,1651351448.0,333.1251,333.1251,333.1251,2022-10-06
Liquid Fund,548488937341.46,1651731038.0,332.0692,332.0692,332.0692,2022-10-05
Liquid Fund,547369727137.31,1648825484.0,331.9755,331.9755,331.9755,2022-10-04
Liquid Fund,545260564207.88,1642935463.0,331.8819,331.8819,331.8819,2022-10-03
Liquid Fund,542839629832.91,1637018844.0,331.6026,331.6026,331.6026,2022-09-30
Liquid Fund,541310134155.27,1632876024.0,331.5072,331.5072,331.5072,2022-09-29
Liquid Fund,540566840183.52,1631092113.0,331.414,331.414,331.414,2022-09-28
Liquid Fund,556812088070.87,1681028408.0,331.233,331.233,331.233,2022-09-27
Liquid Fund,555695273383.91,1678120676.0,331.1414,331.1414,331.1414,2022-09-26
Liquid Fund,553864378803.66,1678861375.0,329.9048,329.9048,329.9048,2022-09-23
Liquid Fund,553076635911.29,1676942538.0,329.8125,329.8125,329.8125,2022-09-22
Liquid Fund,552244166882.18,1674887197.0,329.7202,329.7202,329.7202,2022-09-21
Liquid Fund,552128466597.26,1675006054.0,329.6277,329.6277,329.6277,2022-09-20
Liquid Fund,550792282100.08,1671421217.0,329.5353,329.5353,329.5353,2022-09-19
Liquid Fund,549918460330.1,1670168210.0,329.2593,329.2593,329.2593,2022-09-16
Liquid Fund,548973021286.94,1667766204.0,329.1667,329.1667,329.1667,2022-09-15
Liquid Fund,547906046558.77,1664988646.0,329.0749,329.0749,329.0749,2022-09-14
Liquid Fund,546547818133.51,1661324501.0,328.9832,328.9832,328.9832,2022-09-13
Liquid Fund,544997812530.87,1657078353.0,328.8908,328.8908,328.8908,2022-09-12
Liquid Fund,543956070560.91,1655297113.0,328.6154,328.6154,328.6154,2022-09-09
Liquid Fund,527304437727.98,1605059905.0,328.5263,328.5263,328.5263,2022-09-08
Liquid Fund,516953342715.31,1573992689.0,328.4344,328.4344,328.4344,2022-09-07
Liquid Fund,516447380381.21,1572901205.0,328.3406,328.3406,328.3406,2022-09-06
Liquid Fund,515157076348.85,1569420941.0,328.2466,328.2466,328.2466,2022-09-05
Liquid Fund,514024883004.45,1567306007.0,327.9671,327.9671,327.9671,2022-09-02
Liquid Fund,513334175479.8,1565645006.0,327.8739,327.8739,327.8739,2022-09-01
Liquid Fund,511205499484.29,1559590999.0,327.7818,327.7818,327.7818,2022-08-31
Liquid Fund,509221236710.19,1553979966.0,327.6884,327.6884,327.6884,2022-08-30
Liquid Fund,507726591450.16,1549856427.0,327.5959,327.5959,327.5959,2022-08-29
Liquid Fund,502596434371.8,1535497636.35,327.3183,327.3183,327.3183,2022-08-26
Liquid Fund,497675423596.15,1520894949.8,327.2254,327.2254,327.2254,2022-08-25
Liquid Fund,497332571760.06,1520281938.82,327.1318,327.1318,327.1318,2022-08-24
Liquid Fund,496063160444.39,1517269003.7,326.9448,326.9448,326.9448,2022-08-22
Liquid Fund,483077826057.09,1478800919.92,326.6686,326.6686,326.6686,2022-08-19
Liquid Fund,482106118804.71,1476253666.27,326.574,326.574,326.574,2022-08-18
Liquid Fund,481185800887.39,1473862707.45,326.4794,326.4794,326.4794,2022-08-17
Liquid Fund,480688352419.98,1472769252.79,326.384,326.384,326.384,2022-08-16
Liquid Fund,478510350018.44,1466518089.72,326.2901,326.2901,326.2901,2022-08-15
Liquid Fund,472120725013.06,1448180126.65,326.0097,326.0097,326.0097,2022-08-12
Liquid Fund,470737157113.52,1444354049.27,325.9154,325.9154,325.9154,2022-08-11
Liquid Fund,469743510249.14,1441720047.46,325.8216,325.8216,325.8216,2022-08-10
Liquid Fund,459146122471.76,1409593792.9,325.7294,325.7294,325.7294,2022-08-09
Liquid Fund,454655338301.22,1397426529.12,325.3519,325.3519,325.3519,2022-08-05
Liquid Fund,454529000096.93,1397447598.04,325.2566,325.2566,325.2566,2022-08-04
Liquid Fund,453265263677.33,1393969664.34,325.1615,325.1615,325.1615,2022-08-03
Liquid Fund,452173239578.74,452173239578.74,325.0663,325.0663,325.0663,2022-08-02
Liquid Fund,450201113590.78,1385358397.68,324.9709,324.9709,324.9709,2022-08-01
Liquid Fund,450199505391.54,1386598369.26,324.6791,324.6791,324.6791,2022-07-29
Liquid Fund,449321984092.05,1384311048.12,324.5817,324.5817,324.5817,2022-07-28
Liquid Fund,447940817836.9,1380454956.61,324.4878,324.4878,324.4878,2022-07-27
Liquid Fund,447659315498.8,1379988535.3,324.3935,324.3935,324.3935,2022-07-26
Liquid Fund,445753977256.87,1374515239.28,324.299,324.299,324.299,2022-07-25
Liquid Fund,448264948628.96,1383482015.31,324.0121,324.0121,324.0121,2022-07-22
Liquid Fund,447091313455.95,1380264003.57,323.9172,323.9172,323.9172,2022-07-21
Liquid Fund,447226361417.66,1381086029.11,323.8222,323.8222,323.8222,2022-07-20
Liquid Fund,445561691545.63,1376346855.25,323.7278,323.7278,323.7278,2022-07-19
Liquid Fund,444501274897.09,1373473100.89,323.633,323.633,323.633,2022-07-18
Liquid Fund,443611468222.53,1371930645.58,323.3483,323.3483,323.3483,2022-07-15
Liquid Fund,442482890898.97,1368842587.9,323.2533,323.2533,323.2533,2022-07-14
Liquid Fund,442251046147.73,1368530089.87,323.1577,323.1577,323.1577,2022-07-13
Liquid Fund,442079160035.68,1368401819.24,323.0624,323.0624,323.0624,2022-07-12
Liquid Fund,440855149512.5,1365014820.92,322.9673,322.9673,322.9673,2022-07-11
Liquid Fund,438933987936.01,1360259677.45,322.684,322.684,322.684,2022-07-08
Liquid Fund,438755368312.89,1360503728.41,322.4948,322.4948,322.4948,2022-07-06
Liquid Fund,437853821138.19,1358106327.92,322.4003,322.4003,322.4003,2022-07-05
Liquid Fund,435967772376.69,1352652577.75,322.3058,322.3058,322.3058,2022-07-04
Liquid Fund,435396397010.53,1352073400.05,322.0213,322.0213,322.0213,2022-07-01
Liquid Fund,434652183962.98,1350160691.87,321.9263,321.9263,321.9263,2022-06-30
Liquid Fund,433597030377.77,1347281089.86,321.8312,321.8312,321.8312,2022-06-29
Liquid Fund,432850066796.29,1345354151.22,321.7369,321.7369,321.7369,2022-06-28
Liquid Fund,431118198433.28,1340368626.31,321.6415,321.6415,321.6415,2022-06-27
Liquid Fund,430757803375.24,1340434100.63,321.3569,321.3569,321.3569,2022-06-24
Liquid Fund,429576795991.18,1337153881.04,321.262,321.262,321.262,2022-06-23
Liquid Fund,429149992731.4,1336217970.53,321.1677,321.1677,321.1677,2022-06-22
Liquid Fund,427772929639.95,1332322365.67,321.0731,321.0731,321.0731,2022-06-21
Liquid Fund,445585855103.62,1388272895.5,320.9642,320.9642,320.9642,2022-06-20
Liquid Fund,444408087846.06,1385796117.38,320.6879,320.6879,320.6879,2022-06-17
Liquid Fund,444119249827.7,1385295196.05,320.5954,320.5954,320.5954,2022-06-16
Liquid Fund,442794207368.72,1381560460.12,320.503,320.503,320.503,2022-06-15
Liquid Fund,442013589276.12,1379523859.09,320.4103,320.4103,320.4103,2022-06-14
Liquid Fund,441218827856.06,1377443653.7,320.3172,320.3172,320.3172,2022-06-13
Liquid Fund,440547701064.0,1376551567.91,320.0372,320.0372,320.0372,2022-06-10
Liquid Fund,441324643037.77,1379383550.93,319.9434,319.9434,319.9434,2022-06-09
Liquid Fund,438970906393.79,1372419513.98,319.8518,319.8518,319.8518,2022-06-08
