Sqrt_NAV,Log_ONU,Nav Per Unit,Sale Price per Unit,Repurchase Price/Unit,Year,Month,Day,Weekday
130910.0530017844,18.561751653951138,148.8263,148.8263,145.8498,2021,10,11,0
130866.2756187399,18.561576968177874,148.7528,148.7528,145.7777,2021,10,8,4
130354.64642627818,18.55345427030628,148.7956,148.7956,145.8197,2021,10,7,3
130315.1276253068,18.55333237421194,148.7236,148.7236,145.7491,2021,10,6,2
130245.64558694468,18.552432682775148,148.6987,148.6987,145.7248,2021,10,5,1
130188.71865165583,18.551721909696575,148.6744,148.6744,145.7009,2021,10,4,0
130173.00467481728,18.55197094634774,148.6015,148.6015,145.6295,2021,10,1,4
131580.48150960688,18.55366394124528,151.5755,151.5755,148.544,2021,9,30,3
131217.57508809556,18.55363199789148,150.7454,150.7454,147.7305,2021,9,29,2
131196.72730853464,18.553552059874185,150.7095,150.7095,147.6953,2021,9,28,1
131279.48562094537,18.55375540692928,150.869,150.869,147.8517,2021,9,27,0
131261.9739891184,18.553871503930676,150.8113,150.8113,147.7951,2021,9,24,4
131369.44774276856,18.555683550366474,150.7849,150.7849,147.7692,2021,9,23,3
131309.2012210873,18.554939718474973,150.7587,150.7587,147.7435,2021,9,22,2
131296.8019041591,18.554925389301676,150.7324,150.7324,147.7177,2021,9,21,1
131273.8023269304,18.554807597692225,150.6973,150.6973,147.6834,2021,9,20,0
131310.22377012385,18.55606387094557,150.5917,150.5917,147.5798,2021,9,17,4
131392.25164944088,18.557391060764,150.5799,150.5799,147.5683,2021,9,16,3
131415.38838975443,18.55797567750126,150.5449,150.5449,147.534,2021,9,15,2
131383.99764724012,18.557726603023518,150.5105,150.5105,147.5003,2021,9,14,1
131358.01243563334,18.557560432360482,150.4759,150.4759,147.4664,2021,9,13,0
131297.08716784237,18.55733054882132,150.3709,150.3709,147.3635,2021,9,10,4
131277.87954899334,18.557270772427554,150.3359,150.3359,147.3292,2021,9,9,3
131245.47281963672,18.557171724821814,150.2766,150.2766,147.2711,2021,9,8,2
131309.8493585306,18.56058264375042,149.9119,149.9119,146.9136,2021,9,7,1
131273.36839584028,18.560259444061426,149.877,149.877,146.8795,2021,9,6,0
131218.4833412199,18.5601293582889,149.7712,149.7712,146.7758,2021,9,3,4
131112.11331578024,18.559666376816384,149.5977,149.5977,146.6058,2021,9,2,3
131084.86738407298,18.55964484439715,149.5388,149.5388,146.548,2021,9,1,2
131364.16176176057,18.564140256143784,149.5031,149.5031,146.513,2021,8,31,1
131338.4190640728,18.56398791803878,149.4673,149.4673,146.4779,2021,8,30,0
131323.47872147616,18.563675305605308,149.48,149.48,146.4904,2021,8,27,4
131304.28182850702,18.563619914631335,149.4446,149.4446,146.4557,2021,8,26,3
131510.38137675673,18.566982347099398,149.4108,149.4108,146.4226,2021,8,25,2
131479.85000759622,18.566896910504866,149.3542,149.3542,146.3671,2021,8,24,1
131467.66596935538,18.56687608193617,149.3297,149.3297,146.3431,2021,8,23,0
131309.53686172227,18.56482508375483,149.2765,149.2765,146.291,2021,8,20,4
131287.36688927843,18.564746764047023,149.2378,149.2378,146.253,2021,8,19,3
131311.95198156944,18.565344072450895,149.2045,149.2045,146.2204,2021,8,18,2
131417.40979329945,18.565314247935564,149.4487,149.4487,146.4598,2021,8,17,1
131399.62326213115,18.565267046106374,149.4153,149.4153,146.427,2021,8,16,0
131324.47244432394,18.564807240917464,149.3131,149.3131,146.3269,2021,8,13,4
131637.4101974435,18.56979273278433,149.2795,149.2795,146.2939,2021,8,12,3
131622.770894705,18.56979273278433,149.2463,149.2463,146.2614,2021,8,11,2
131606.123032327,18.56976213186054,149.2131,149.2131,146.2288,2021,8,10,1
131582.36856410513,18.569607326169827,149.1823,149.1823,146.1987,2021,8,9,0
